workerid,Answer.language,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
ANMXMEB55AGM6,NA,wheat,midnight,brown,Every player hit some of his shots,none-none-none,none-none-none,7,1,4941,NA
ANMXMEB55AGM6,NA,midnight,yellow,lavender,Player B tied with Player C,none-none-half,none-none-half,6,1,4330,NA
ANMXMEB55AGM6,NA,purple,darkorange,midnight,Player A shot perfectly,none-none-half,half-none-none,9,1,2883,NA
ANMXMEB55AGM6,NA,brown,lavender,lightorange,Player A tied with Player B,none-half-half,half-none-half,8,1,4140,NA
ANMXMEB55AGM6,NA,royalblue,lavender,wheat,Player C shot perfectly,none-none-none,none-none-none,11,1,4011,NA
ANMXMEB55AGM6,NA,grey,wheat,lavender,Every player hit all of his shots,none-half-all,all-half-none,10,1,3966,NA
ANMXMEB55AGM6,NA,seafoam,yellow,lavender,Player A placed second,none-none-all,all-none-none,13,1,3958,NA
ANMXMEB55AGM6,NA,wheat,purple,brown,Player B made no shots,half-all-all,half-all-all,12,1,3455,NA
ANMXMEB55AGM6,NA,royalblue,tan,midnight,Someone did better than Player C,all-all-all,all-all-all,15,1,4574,NA
ANMXMEB55AGM6,NA,darkorange,lightorange,lavender,No player hit some of his shots,all-all-all,all-all-all,14,1,6345,NA
ANMXMEB55AGM6,NA,wheat,purple,midnight,No player hit none of his shots,half-half-all,all-half-half,17,1,4352,NA
ANMXMEB55AGM6,NA,lightblue,lavender,midnight,Most of the players made shots,none-half-all,half-none-all,16,5,6542,NA
ANMXMEB55AGM6,NA,lavender,tan,pink,All the players are tied,none-none-all,all-none-none,19,1,4044,NA
ANMXMEB55AGM6,NA,midnight,lightorange,grey,Player C placed second,none-half-half,half-half-none,18,1,4382,NA
ANMXMEB55AGM6,NA,brown,purple,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,2,11259,yes
ANMXMEB55AGM6,NA,yellow,darkorange,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,15413,yes
ANMXMEB55AGM6,NA,lightorange,brown,seafoam,Player C messed up,all-all-none,all-all-none,-2,7,6873,yes
A16TESTJICU76L,NA,pink,brown,yellow,We have a clear winner,half-half-all,half-half-all,24,7,2990,NA
A16TESTJICU76L,NA,yellow,darkorange,pink,Player B made no shots,none-all-all,all-all-none,25,1,2478,NA
A16TESTJICU76L,NA,lightblue,lavender,tan,No player hit all of his shots,all-all-all,all-all-all,26,1,3221,NA
A16TESTJICU76L,NA,lightorange,darkorange,lavender,Every player hit all of his shots,none-half-all,all-none-half,27,1,2477,NA
A16TESTJICU76L,NA,darkorange,grey,seafoam,Exactly one player hit all of his shots,half-half-all,all-half-half,20,7,2721,NA
A16TESTJICU76L,NA,brown,midnight,seafoam,Player B tied with Player C,none-half-all,half-all-none,21,1,3837,NA
A16TESTJICU76L,NA,lavender,darkorange,grey,Player A placed second,half-half-all,half-half-all,22,4,5019,NA
A16TESTJICU76L,NA,brown,midnight,seafoam,We have a clear loser,none-none-all,none-all-none,23,2,4961,NA
A16TESTJICU76L,NA,midnight,darkorange,pink,Player A tied with Player B,none-half-half,none-half-half,28,1,3425,NA
A16TESTJICU76L,NA,darkorange,grey,lightblue,No player hit none of his shots,all-all-all,all-all-all,1,7,3330,NA
A16TESTJICU76L,NA,pink,darkorange,lightblue,Every player hit none of his shots,all-all-all,all-all-all,0,1,7033,NA
A16TESTJICU76L,NA,lightblue,purple,grey,Someone did better than Player C,none-none-half,half-none-none,3,6,7288,NA
A16TESTJICU76L,NA,midnight,lightorange,darkorange,Player B placed second,none-none-half,none-half-none,2,1,5208,NA
A16TESTJICU76L,NA,brown,tan,purple,Exactly one player hit none of his shots,none-none-all,none-none-all,5,1,5532,NA
A16TESTJICU76L,NA,midnight,purple,yellow,Player C shot perfectly,none-none-all,all-none-none,4,1,3430,NA
A16TESTJICU76L,NA,lavender,darkorange,brown,Player A made no shots,half-half-half,half-half-half,7,1,4305,NA
A16TESTJICU76L,NA,purple,pink,darkorange,Someone did better than Player A,none-none-all,none-none-all,6,7,5825,NA
A16TESTJICU76L,NA,darkorange,tan,royalblue,Someone did better than Player B,none-none-none,none-none-none,9,1,4454,NA
A16TESTJICU76L,NA,brown,darkorange,tan,Most of the players missed shots,none-none-half,none-half-none,8,5,11393,NA
A16TESTJICU76L,NA,darkorange,midnight,purple,Player B shot perfectly,half-all-all,all-all-half,11,7,3342,NA
A16TESTJICU76L,NA,yellow,royalblue,seafoam,No player hit some of his shots,none-none-none,none-none-none,10,7,5764,NA
A16TESTJICU76L,NA,seafoam,midnight,lightblue,Most of the players made shots,none-half-half,half-half-none,13,6,2673,NA
A16TESTJICU76L,NA,grey,midnight,purple,Player C placed second,none-all-all,all-all-none,12,5,3796,NA
A16TESTJICU76L,NA,seafoam,lightblue,darkorange,Every player hit some of his shots,half-half-all,all-half-half,15,5,6202,NA
A16TESTJICU76L,NA,grey,wheat,purple,Player C made no shots,none-all-all,none-all-all,14,1,2764,NA
A16TESTJICU76L,NA,seafoam,grey,wheat,Player A shot perfectly,none-none-all,none-none-all,17,1,106725,NA
A16TESTJICU76L,NA,grey,yellow,royalblue,Exactly one player hit some of his shots,half-half-all,half-all-half,16,1,8851,NA
A16TESTJICU76L,NA,purple,lightorange,yellow,Player A tied with Player C,none-half-all,all-none-half,19,1,3655,NA
A16TESTJICU76L,NA,grey,darkorange,tan,All the players are tied,none-half-half,half-half-none,18,1,5564,NA
A16TESTJICU76L,NA,pink,darkorange,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9404,yes
A16TESTJICU76L,NA,purple,darkorange,lightorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,8645,yes
A16TESTJICU76L,NA,pink,darkorange,purple,Player C messed up,all-all-none,all-all-none,-2,7,5370,yes
A36592JPHD2FWO,English,brown,purple,midnight,Someone did better than Player A,none-half-all,all-none-half,24,1,2906,NA
A36592JPHD2FWO,English,brown,lightblue,royalblue,Someone did better than Player C,none-all-all,all-none-all,25,1,3160,NA
A36592JPHD2FWO,English,grey,yellow,tan,Player B shot perfectly,all-all-all,all-all-all,26,7,2261,NA
A36592JPHD2FWO,English,pink,lavender,tan,Player A tied with Player C,none-half-half,none-half-half,27,1,3541,NA
A36592JPHD2FWO,English,brown,darkorange,lavender,All the players are tied,none-none-none,none-none-none,20,7,2383,NA
A36592JPHD2FWO,English,lavender,pink,brown,Player C made no shots,half-all-all,half-all-all,21,1,2795,NA
A36592JPHD2FWO,English,lavender,lightblue,lightorange,Player C placed second,none-none-half,none-none-half,22,1,2703,NA
A36592JPHD2FWO,English,brown,yellow,lightblue,Player B placed second,none-none-half,none-half-none,23,1,3522,NA
A36592JPHD2FWO,English,tan,brown,seafoam,Most of the players made shots,none-all-all,all-none-all,28,7,3501,NA
A36592JPHD2FWO,English,royalblue,yellow,brown,Every player hit none of his shots,none-none-half,half-none-none,1,1,9101,NA
A36592JPHD2FWO,English,yellow,seafoam,brown,We have a clear winner,none-none-none,none-none-none,0,1,4835,NA
A36592JPHD2FWO,English,yellow,royalblue,brown,No player hit all of his shots,all-all-all,all-all-all,3,1,4546,NA
A36592JPHD2FWO,English,grey,purple,brown,No player hit some of his shots,half-half-all,half-all-half,2,1,7976,NA
A36592JPHD2FWO,English,lavender,midnight,brown,Every player hit all of his shots,none-all-all,all-none-all,5,1,3632,NA
A36592JPHD2FWO,English,lightorange,seafoam,lightblue,Exactly one player hit some of his shots,none-half-all,none-all-half,4,1,4134,NA
A36592JPHD2FWO,English,royalblue,wheat,seafoam,No player hit none of his shots,half-all-all,all-half-all,7,7,7108,NA
A36592JPHD2FWO,English,yellow,lightorange,lavender,Player A shot perfectly,all-all-all,all-all-all,6,7,3405,NA
A36592JPHD2FWO,English,pink,tan,wheat,Player B tied with Player C,none-none-none,none-none-none,9,7,5274,NA
A36592JPHD2FWO,English,brown,lightblue,pink,Player A made no shots,none-half-all,half-all-none,8,1,5199,NA
A36592JPHD2FWO,English,brown,lightorange,pink,We have a clear loser,none-half-all,all-none-half,11,7,3058,NA
A36592JPHD2FWO,English,wheat,lightblue,purple,Someone did better than Player B,none-half-all,all-none-half,10,7,4083,NA
A36592JPHD2FWO,English,yellow,lightblue,darkorange,Player B made no shots,half-half-all,all-half-half,13,1,3178,NA
A36592JPHD2FWO,English,yellow,lightblue,royalblue,Exactly one player hit none of his shots,none-half-all,half-none-all,12,7,5048,NA
A36592JPHD2FWO,English,midnight,wheat,lightblue,Player A tied with Player B,none-none-all,none-none-all,15,7,2596,NA
A36592JPHD2FWO,English,seafoam,midnight,pink,Most of the players missed shots,all-all-all,all-all-all,14,1,2707,NA
A36592JPHD2FWO,English,pink,midnight,yellow,Exactly one player hit all of his shots,none-all-all,all-all-none,17,1,4464,NA
A36592JPHD2FWO,English,grey,midnight,wheat,Player C shot perfectly,none-none-all,none-none-all,16,7,2303,NA
A36592JPHD2FWO,English,yellow,seafoam,tan,Player A placed second,half-all-all,half-all-all,19,1,3540,NA
A36592JPHD2FWO,English,brown,lightblue,darkorange,Every player hit some of his shots,half-all-all,all-half-all,18,7,3082,NA
A36592JPHD2FWO,English,lightblue,tan,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10775,yes
A36592JPHD2FWO,English,pink,wheat,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,1,20474,yes
A36592JPHD2FWO,English,brown,yellow,darkorange,Player C messed up,all-all-none,all-all-none,-2,7,6601,yes
A32QBXDPHHSTOD,English,lightorange,purple,royalblue,Player B placed second,none-half-all,all-half-none,24,7,2715,NA
A32QBXDPHHSTOD,English,pink,tan,brown,Player C placed second,none-half-half,half-none-half,25,3,3211,NA
A32QBXDPHHSTOD,English,wheat,grey,brown,Every player hit some of his shots,half-half-half,half-half-half,26,7,2396,NA
A32QBXDPHHSTOD,English,tan,lightblue,seafoam,Most of the players made shots,half-half-half,half-half-half,27,4,3604,NA
A32QBXDPHHSTOD,English,purple,wheat,lavender,Player B shot perfectly,none-half-half,none-half-half,20,1,3076,NA
A32QBXDPHHSTOD,English,midnight,grey,brown,Exactly one player hit some of his shots,none-all-all,none-all-all,21,3,3992,NA
A32QBXDPHHSTOD,English,darkorange,midnight,yellow,Most of the players missed shots,half-all-all,all-all-half,22,1,2474,NA
A32QBXDPHHSTOD,English,lavender,pink,seafoam,Player A made no shots,none-none-none,none-none-none,23,7,1957,NA
A32QBXDPHHSTOD,English,tan,yellow,wheat,Every player hit none of his shots,all-all-all,all-all-all,28,1,3052,NA
A32QBXDPHHSTOD,English,brown,wheat,lightblue,Someone did better than Player C,half-half-all,half-all-half,1,6,3528,NA
A32QBXDPHHSTOD,English,tan,grey,seafoam,No player hit some of his shots,all-all-all,all-all-all,0,1,8870,NA
A32QBXDPHHSTOD,English,wheat,lightblue,brown,Player A placed second,none-half-half,half-half-none,3,2,7059,NA
A32QBXDPHHSTOD,English,yellow,midnight,royalblue,Every player hit all of his shots,all-all-all,all-all-all,2,7,2322,NA
A32QBXDPHHSTOD,English,pink,tan,grey,No player hit all of his shots,none-none-all,none-none-all,5,1,3686,NA
A32QBXDPHHSTOD,English,midnight,lightorange,seafoam,Player B made no shots,none-none-none,none-none-none,4,7,2964,NA
A32QBXDPHHSTOD,English,purple,grey,brown,No player hit none of his shots,half-half-half,half-half-half,7,1,6713,NA
A32QBXDPHHSTOD,English,pink,midnight,seafoam,All the players are tied,none-none-all,none-all-none,6,1,3048,NA
A32QBXDPHHSTOD,English,yellow,brown,tan,Player A shot perfectly,none-none-all,none-all-none,9,1,3066,NA
A32QBXDPHHSTOD,English,tan,midnight,brown,Player C shot perfectly,none-half-all,none-all-half,8,2,2774,NA
A32QBXDPHHSTOD,English,pink,royalblue,darkorange,We have a clear winner,none-none-none,none-none-none,11,1,2670,NA
A32QBXDPHHSTOD,English,lightorange,brown,royalblue,Exactly one player hit all of his shots,all-all-all,all-all-all,10,2,2908,NA
A32QBXDPHHSTOD,English,darkorange,midnight,lightblue,Player A tied with Player B,half-half-half,half-half-half,13,7,2542,NA
A32QBXDPHHSTOD,English,pink,brown,royalblue,Someone did better than Player A,none-none-none,none-none-none,12,1,2905,NA
A32QBXDPHHSTOD,English,royalblue,midnight,pink,Player C made no shots,all-all-all,all-all-all,15,1,2896,NA
A32QBXDPHHSTOD,English,yellow,lavender,royalblue,Player A tied with Player C,none-half-all,half-all-none,14,1,3778,NA
A32QBXDPHHSTOD,English,lightorange,pink,wheat,Someone did better than Player B,half-half-all,half-all-half,17,1,2771,NA
A32QBXDPHHSTOD,English,purple,lightblue,royalblue,We have a clear loser,none-half-half,half-half-none,16,7,2408,NA
A32QBXDPHHSTOD,English,midnight,lavender,purple,Exactly one player hit none of his shots,none-half-half,half-half-none,19,7,3510,NA
A32QBXDPHHSTOD,English,seafoam,midnight,lavender,Player B tied with Player C,none-none-half,none-half-none,18,1,2645,NA
A32QBXDPHHSTOD,English,purple,seafoam,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,2,5827,yes
A32QBXDPHHSTOD,English,yellow,pink,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,10149,yes
A32QBXDPHHSTOD,English,darkorange,royalblue,midnight,Player C messed up,all-all-none,all-all-none,-2,6,5544,yes
A3RNOWU66TCHMQ,English,wheat,midnight,yellow,Most of the players made shots,none-none-half,half-none-none,24,1,3150,NA
A3RNOWU66TCHMQ,English,purple,royalblue,lightblue,Player A placed second,none-none-half,half-none-none,25,4,10101,NA
A3RNOWU66TCHMQ,English,wheat,grey,purple,Player B made no shots,half-all-all,half-all-all,26,1,5559,NA
A3RNOWU66TCHMQ,English,pink,grey,lavender,Someone did better than Player C,half-half-all,half-half-all,27,1,4286,NA
A3RNOWU66TCHMQ,English,lightorange,tan,purple,Player B shot perfectly,all-all-all,all-all-all,20,7,2911,NA
A3RNOWU66TCHMQ,English,midnight,brown,lavender,Player C made no shots,none-all-all,all-none-all,21,1,4278,NA
A3RNOWU66TCHMQ,English,seafoam,lightblue,lavender,Every player hit some of his shots,none-none-none,none-none-none,22,1,3415,NA
A3RNOWU66TCHMQ,English,yellow,darkorange,wheat,Player C shot perfectly,all-all-all,all-all-all,23,7,2248,NA
A3RNOWU66TCHMQ,English,royalblue,seafoam,wheat,Exactly one player hit some of his shots,all-all-all,all-all-all,28,1,3519,NA
A3RNOWU66TCHMQ,English,brown,tan,purple,We have a clear winner,none-none-none,none-none-none,1,1,5806,NA
A3RNOWU66TCHMQ,English,purple,tan,wheat,Player A shot perfectly,none-all-all,all-all-none,0,7,6597,NA
A3RNOWU66TCHMQ,English,seafoam,tan,wheat,We have a clear loser,none-all-all,all-none-all,3,7,4782,NA
A3RNOWU66TCHMQ,English,lightorange,darkorange,wheat,Player A tied with Player B,none-none-half,none-none-half,2,7,6086,NA
A3RNOWU66TCHMQ,English,darkorange,grey,brown,Every player hit all of his shots,none-none-all,none-all-none,5,1,5136,NA
A3RNOWU66TCHMQ,English,yellow,royalblue,midnight,All the players are tied,none-half-all,half-all-none,4,1,6605,NA
A3RNOWU66TCHMQ,English,darkorange,royalblue,yellow,Someone did better than Player A,all-all-all,all-all-all,7,1,7062,NA
A3RNOWU66TCHMQ,English,purple,royalblue,brown,Player A tied with Player C,none-half-half,half-none-half,6,7,5486,NA
A3RNOWU66TCHMQ,English,pink,royalblue,seafoam,Exactly one player hit none of his shots,half-half-half,half-half-half,9,1,5455,NA
A3RNOWU66TCHMQ,English,midnight,lightblue,lightorange,Player B tied with Player C,half-half-half,half-half-half,8,7,6647,NA
A3RNOWU66TCHMQ,English,midnight,yellow,wheat,Player A made no shots,half-half-half,half-half-half,11,1,3359,NA
A3RNOWU66TCHMQ,English,darkorange,tan,lavender,Player C placed second,all-all-all,all-all-all,10,4,11534,NA
A3RNOWU66TCHMQ,English,royalblue,wheat,darkorange,Someone did better than Player B,none-half-half,half-half-none,13,1,5518,NA
A3RNOWU66TCHMQ,English,purple,yellow,lightorange,Exactly one player hit all of his shots,all-all-all,all-all-all,12,1,3719,NA
A3RNOWU66TCHMQ,English,yellow,lightblue,brown,No player hit some of his shots,none-none-half,none-half-none,15,1,8765,NA
A3RNOWU66TCHMQ,English,midnight,purple,royalblue,No player hit all of his shots,none-half-half,half-half-none,14,7,5479,NA
A3RNOWU66TCHMQ,English,brown,grey,darkorange,Every player hit none of his shots,half-half-all,half-half-all,17,1,6462,NA
A3RNOWU66TCHMQ,English,midnight,darkorange,royalblue,Most of the players missed shots,none-half-half,none-half-half,16,7,12358,NA
A3RNOWU66TCHMQ,English,pink,darkorange,purple,Player B placed second,half-half-half,half-half-half,19,3,6615,NA
A3RNOWU66TCHMQ,English,lavender,purple,midnight,No player hit none of his shots,half-all-all,half-all-all,18,2,22046,NA
A3RNOWU66TCHMQ,English,lightorange,lightblue,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9780,yes
A3RNOWU66TCHMQ,English,pink,purple,lavender,Player A made none of his baskets,all-none-few,all-none-few,-3,1,12709,yes
A3RNOWU66TCHMQ,English,lightblue,grey,pink,Player C messed up,all-all-none,all-all-none,-2,7,7454,yes
AJ005G8HUVQQ4,english,royalblue,tan,lavender,No player hit some of his shots,half-half-half,half-half-half,24,1,4323,NA
AJ005G8HUVQQ4,english,lavender,royalblue,midnight,Someone did better than Player B,none-none-half,none-half-none,25,1,6205,NA
AJ005G8HUVQQ4,english,lightblue,midnight,tan,Player B placed second,half-all-all,half-all-all,26,1,4754,NA
AJ005G8HUVQQ4,english,pink,brown,lightblue,Most of the players missed shots,half-all-all,all-half-all,27,1,4562,NA
AJ005G8HUVQQ4,english,grey,lightorange,lavender,Someone did better than Player A,none-none-all,none-none-all,20,6,7360,NA
AJ005G8HUVQQ4,english,yellow,purple,royalblue,All the players are tied,half-all-all,half-all-all,21,1,3532,NA
AJ005G8HUVQQ4,english,tan,yellow,royalblue,We have a clear winner,none-all-all,all-all-none,22,1,3107,NA
AJ005G8HUVQQ4,english,yellow,brown,midnight,Player A tied with Player B,none-none-all,none-none-all,23,7,3922,NA
AJ005G8HUVQQ4,english,seafoam,royalblue,wheat,Player C shot perfectly,half-half-all,half-all-half,28,1,3510,NA
AJ005G8HUVQQ4,english,purple,brown,yellow,Player A tied with Player C,half-all-all,all-all-half,1,1,8405,NA
AJ005G8HUVQQ4,english,lightblue,yellow,midnight,Exactly one player hit some of his shots,none-none-all,none-none-all,0,7,10853,NA
AJ005G8HUVQQ4,english,grey,brown,wheat,Player B tied with Player C,none-half-half,half-half-none,3,1,4587,NA
AJ005G8HUVQQ4,english,purple,wheat,royalblue,Every player hit none of his shots,none-none-all,all-none-none,2,1,10280,NA
AJ005G8HUVQQ4,english,seafoam,wheat,royalblue,Player A made no shots,half-all-all,half-all-all,5,1,5130,NA
AJ005G8HUVQQ4,english,lavender,lightblue,purple,Player A placed second,none-half-half,half-half-none,4,5,12865,NA
AJ005G8HUVQQ4,english,pink,lightorange,grey,No player hit all of his shots,none-half-all,all-none-half,7,1,7599,NA
AJ005G8HUVQQ4,english,brown,lavender,royalblue,Player B made no shots,none-none-all,all-none-none,6,7,5874,NA
AJ005G8HUVQQ4,english,pink,brown,lavender,We have a clear loser,none-none-all,none-all-none,9,1,4463,NA
AJ005G8HUVQQ4,english,midnight,lightorange,purple,Exactly one player hit none of his shots,all-all-all,all-all-all,8,1,6955,NA
AJ005G8HUVQQ4,english,darkorange,lightblue,lightorange,Player C made no shots,none-half-all,none-half-all,11,1,5495,NA
AJ005G8HUVQQ4,english,yellow,lightblue,brown,Most of the players made shots,none-all-all,all-all-none,10,6,6752,NA
AJ005G8HUVQQ4,english,tan,brown,royalblue,Every player hit some of his shots,half-all-all,all-all-half,13,7,3208,NA
AJ005G8HUVQQ4,english,lightorange,wheat,darkorange,Player B shot perfectly,all-all-all,all-all-all,12,7,3542,NA
AJ005G8HUVQQ4,english,midnight,brown,lavender,Player A shot perfectly,half-half-all,half-all-half,15,1,3114,NA
AJ005G8HUVQQ4,english,tan,pink,midnight,No player hit none of his shots,all-all-all,all-all-all,14,7,3814,NA
AJ005G8HUVQQ4,english,darkorange,grey,pink,Player C placed second,half-half-half,half-half-half,17,1,6077,NA
AJ005G8HUVQQ4,english,pink,yellow,lavender,Every player hit all of his shots,none-none-half,none-half-none,16,1,3582,NA
AJ005G8HUVQQ4,english,lightblue,lavender,purple,Someone did better than Player C,none-half-half,half-half-none,19,6,6053,NA
AJ005G8HUVQQ4,english,midnight,darkorange,wheat,Exactly one player hit all of his shots,all-all-all,all-all-all,18,1,3668,NA
AJ005G8HUVQQ4,english,royalblue,tan,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9143,yes
AJ005G8HUVQQ4,english,seafoam,midnight,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,1,18825,yes
AJ005G8HUVQQ4,english,pink,tan,wheat,Player C messed up,all-all-none,all-all-none,-2,7,15132,no
A301GNFG8W711Q,english,seafoam,darkorange,grey,No player hit none of his shots,half-all-all,all-all-half,24,1,4203,NA
A301GNFG8W711Q,english,lavender,brown,wheat,Player B tied with Player C,none-all-all,all-none-all,25,1,4777,NA
A301GNFG8W711Q,english,midnight,lavender,royalblue,Exactly one player hit none of his shots,none-half-half,half-half-none,26,7,5316,NA
A301GNFG8W711Q,english,purple,brown,lavender,We have a clear winner,half-half-half,half-half-half,27,1,3699,NA
A301GNFG8W711Q,english,brown,royalblue,purple,Player A tied with Player C,none-none-all,none-all-none,20,7,4286,NA
A301GNFG8W711Q,english,yellow,tan,brown,Every player hit some of his shots,none-all-all,none-all-all,21,1,5501,NA
A301GNFG8W711Q,english,lavender,purple,yellow,Player B shot perfectly,half-half-half,half-half-half,22,1,3467,NA
A301GNFG8W711Q,english,yellow,lavender,lightorange,Someone did better than Player C,none-none-half,none-none-half,23,1,4260,NA
A301GNFG8W711Q,english,tan,lightblue,yellow,Someone did better than Player B,none-none-half,none-none-half,28,7,7243,NA
A301GNFG8W711Q,english,royalblue,lightorange,tan,Player C placed second,none-half-half,none-half-half,1,1,10175,NA
A301GNFG8W711Q,english,lavender,brown,wheat,Player A made no shots,half-half-half,half-half-half,0,1,5914,NA
A301GNFG8W711Q,english,pink,grey,wheat,Most of the players missed shots,half-half-all,half-all-half,3,6,10925,NA
A301GNFG8W711Q,english,midnight,lightblue,grey,All the players are tied,none-half-half,half-half-none,2,1,5320,NA
A301GNFG8W711Q,english,tan,brown,lightblue,Player B placed second,none-half-half,none-half-half,5,2,5610,NA
A301GNFG8W711Q,english,purple,brown,lightblue,Every player hit none of his shots,none-none-all,none-none-all,4,1,8052,NA
A301GNFG8W711Q,english,lightblue,royalblue,wheat,Player A shot perfectly,none-half-all,half-none-all,7,1,4100,NA
A301GNFG8W711Q,english,brown,midnight,darkorange,Player A tied with Player B,none-none-none,none-none-none,6,6,5210,NA
A301GNFG8W711Q,english,purple,lavender,darkorange,Every player hit all of his shots,half-all-all,half-all-all,9,1,5340,NA
A301GNFG8W711Q,english,royalblue,grey,lightorange,Exactly one player hit all of his shots,none-none-none,none-none-none,8,1,6064,NA
A301GNFG8W711Q,english,tan,brown,lightblue,Player A placed second,half-half-all,half-all-half,11,5,8230,NA
A301GNFG8W711Q,english,wheat,brown,yellow,No player hit all of his shots,none-half-half,none-half-half,10,7,5445,NA
A301GNFG8W711Q,english,brown,wheat,purple,Someone did better than Player A,none-all-all,all-none-all,13,1,6316,NA
A301GNFG8W711Q,english,tan,lightorange,grey,Exactly one player hit some of his shots,none-half-half,half-none-half,12,1,7160,NA
A301GNFG8W711Q,english,midnight,seafoam,purple,Player B made no shots,none-half-all,all-none-half,15,7,4722,NA
A301GNFG8W711Q,english,midnight,royalblue,grey,No player hit some of his shots,half-half-all,half-all-half,14,1,5526,NA
A301GNFG8W711Q,english,midnight,yellow,royalblue,Player C made no shots,none-half-all,half-all-none,17,7,3692,NA
A301GNFG8W711Q,english,lightblue,yellow,tan,We have a clear loser,all-all-all,all-all-all,16,1,4134,NA
A301GNFG8W711Q,english,seafoam,pink,grey,Most of the players made shots,half-all-all,all-half-all,19,3,9565,NA
A301GNFG8W711Q,english,pink,tan,darkorange,Player C shot perfectly,all-all-all,all-all-all,18,7,5427,NA
A301GNFG8W711Q,english,purple,pink,tan,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10702,yes
A301GNFG8W711Q,english,seafoam,wheat,yellow,Player A made none of his baskets,all-none-few,all-none-few,-3,1,17921,yes
A301GNFG8W711Q,english,midnight,lightorange,pink,Player C messed up,all-all-none,all-all-none,-2,7,13091,no
A1N8YQYYDOXP74,English,pink,seafoam,yellow,Player B shot perfectly,none-half-all,none-half-all,24,1,4116,NA
A1N8YQYYDOXP74,English,purple,seafoam,tan,Player C placed second,half-half-all,half-half-all,25,1,4029,NA
A1N8YQYYDOXP74,English,seafoam,grey,brown,Player C shot perfectly,half-half-all,half-all-half,26,1,3685,NA
A1N8YQYYDOXP74,English,grey,wheat,lightblue,Player A shot perfectly,half-all-all,half-all-all,27,1,3391,NA
A1N8YQYYDOXP74,English,royalblue,yellow,brown,Every player hit some of his shots,none-none-none,none-none-none,20,1,9411,NA
A1N8YQYYDOXP74,English,lightorange,grey,royalblue,Player B tied with Player C,none-none-half,none-half-none,21,1,7652,NA
A1N8YQYYDOXP74,English,wheat,purple,tan,Player A placed second,none-none-none,none-none-none,22,1,4004,NA
A1N8YQYYDOXP74,English,royalblue,lightorange,grey,Player B made no shots,half-all-all,all-all-half,23,1,4996,NA
A1N8YQYYDOXP74,English,pink,lightblue,darkorange,Player A made no shots,none-none-all,all-none-none,28,1,5211,NA
A1N8YQYYDOXP74,English,purple,midnight,lightblue,Someone did better than Player A,none-none-none,none-none-none,1,7,7627,NA
A1N8YQYYDOXP74,English,seafoam,purple,lightblue,No player hit none of his shots,none-none-half,half-none-none,0,1,9023,NA
A1N8YQYYDOXP74,English,midnight,darkorange,lavender,Exactly one player hit all of his shots,none-half-all,none-all-half,3,7,8228,NA
A1N8YQYYDOXP74,English,darkorange,brown,royalblue,Someone did better than Player C,half-all-all,all-half-all,2,1,13121,NA
A1N8YQYYDOXP74,English,yellow,lightorange,tan,Most of the players missed shots,none-half-half,half-half-none,5,6,11139,NA
A1N8YQYYDOXP74,English,purple,wheat,lightorange,We have a clear winner,none-half-all,half-all-none,4,7,6330,NA
A1N8YQYYDOXP74,English,brown,lightorange,royalblue,Every player hit all of his shots,none-none-none,none-none-none,7,1,8548,NA
A1N8YQYYDOXP74,English,purple,pink,grey,Someone did better than Player B,half-half-all,half-all-half,6,1,8706,NA
A1N8YQYYDOXP74,English,lavender,brown,midnight,No player hit all of his shots,none-half-all,half-all-none,9,1,3566,NA
A1N8YQYYDOXP74,English,lavender,pink,midnight,All the players are tied,none-all-all,all-none-all,8,1,3732,NA
A1N8YQYYDOXP74,English,purple,seafoam,brown,Player B placed second,none-none-none,none-none-none,11,1,7164,NA
A1N8YQYYDOXP74,English,grey,darkorange,yellow,Player A tied with Player C,half-half-half,half-half-half,10,7,9330,NA
A1N8YQYYDOXP74,English,seafoam,midnight,wheat,Player A tied with Player B,none-none-none,none-none-none,13,7,4772,NA
A1N8YQYYDOXP74,English,lavender,purple,darkorange,We have a clear loser,all-all-all,all-all-all,12,1,4142,NA
A1N8YQYYDOXP74,English,lightorange,lavender,lightblue,Player C made no shots,none-half-half,half-none-half,15,1,6516,NA
A1N8YQYYDOXP74,English,brown,royalblue,pink,Every player hit none of his shots,none-none-all,none-none-all,14,1,4108,NA
A1N8YQYYDOXP74,English,pink,brown,royalblue,No player hit some of his shots,all-all-all,all-all-all,17,1,9211,NA
A1N8YQYYDOXP74,English,yellow,seafoam,brown,Exactly one player hit none of his shots,half-half-all,half-half-all,16,1,10667,NA
