Experiment,Listener,lambda,depth,nullcost,Pearson,Pearson p,Spearman,Spearman p,MSE
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,1.0,0.96774751015718241,1.7939557047347798e-54,0.81008823091713067,4.0974272559066762e-22,0.0026429880506620871
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,1,2.0,0.9540861923838807,7.5064077199922507e-48,0.79504031754772719,8.2791644716926823e-21,0.0031717527599808529
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,1,2.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,1,2.0,0.92777785015842273,1.9241961556512008e-39,0.75733844917467186,5.7456274218518281e-18,0.0075195482702850912
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,2.0,0.96654546304086786,8.7478256529396245e-54,0.80956552201135334,4.5686317796449695e-22,0.0027252995641310219
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,1,3.0,0.95298516709201753,2.0796072210176935e-47,0.79509813761045678,8.1880413656810714e-21,0.0032473510965687386
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,1,3.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,1,3.0,0.92720175381809122,2.6953987944962813e-39,0.75755365716795853,5.5539769177803454e-18,0.0075770943592951695
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,3.0,0.9658743188051141,2.0664717096197284e-53,0.80936448012451601,4.7635425974084584e-22,0.0027715612117270956
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,1,4.0,0.95239629368617029,3.5509031101509607e-47,0.79509813761045678,8.1880413656810714e-21,0.0032879410575843149
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,1,4.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,1,4.0,0.9268957965705672,3.2201180692957851e-39,0.75727388677668594,5.8043620741024501e-18,0.0076076885815291734
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,4.0,0.9655201633228252,3.2302225780041623e-53,0.80936448012451601,4.7635425974084584e-22,0.0027960564617764737
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,1,5.0,0.95209255360988687,4.6670250267533669e-47,0.79509813761045678,8.1880413656810714e-21,0.0033089193665676165
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,1,5.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,1,5.0,0.92673857316814057,3.5272591491334948e-39,0.75727388677668594,5.8043620741024501e-18,0.0076234189943949881
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,5.0,0.96533878223985536,4.0532907673574006e-53,0.80954541782266964,4.5877686908687635e-22,0.0028086235108976147
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,1,6.0,0.95193880597545244,5.3558814796916315e-47,0.79509813761045678,8.1880413656810714e-21,0.0033195490291906024
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,1,6.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,1,6.0,0.92665914242391023,3.6931142101392671e-39,0.75727388677668594,5.8043620741024501e-18,0.00763136844871671
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,6.0,0.96524730338498821,4.5428137310099819e-53,0.80954541782266964,4.5877686908687635e-22,0.0028149671833756873
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,1,7.0,0.95186172236148936,5.7376524917601959e-47,0.79509813761045678,8.1880413656810714e-21,0.0033248810942746116
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,1,7.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,1,7.0,0.92661935734457335,3.7790226665574501e-39,0.75727388677668594,5.8043620741024501e-18,0.0076353507352389756
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,1,7.0,0.965201523054661,4.8090122895237856e-53,0.80954541782266964,4.5877686908687635e-22,0.0028181432396726398
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,0.0,0.94280416242025977,9.2972397599907406e-44,0.79246287142919358,1.3511227877186964e-20,0.003807502697985049
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,0.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,0.0,0.92657988784994294,3.8661747489834505e-39,0.75727388677668594,5.8043620741024501e-18,0.0076393018187146059
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,0.0,0.95743508525613386,2.8803157354740162e-49,0.80550960266787397,1.0513090314734852e-21,0.0032432287068539646
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,1.0,0.94766202196443972,2.0787824140381663e-45,0.79390836487433369,1.0274837552986927e-20,0.0034722200371733046
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,1.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,1.0,0.92879779249308125,1.0522182818273697e-39,0.7575106155693011,5.5918044140720863e-18,0.0074178546179841272
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,1.0,0.96158935416172175,3.4332861717753597e-51,0.80607251650905754,9.3757625244161444e-22,0.0029481366556420789
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,2.0,0.94541637988848803,1.2576684210537711e-44,0.79361926618530565,1.0855119483989016e-20,0.0036263589478535028
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,2.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,2.0,0.92777785015842273,1.9241961556512008e-39,0.75733844917467186,5.7456274218518281e-18,0.0075195482702850912
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,2.0,0.95963374686390335,2.9272058972847676e-50,0.80567043519392634,1.0175134087031611e-21,0.0030864722865723746
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,3.0,0.94415743772046767,3.3380480444336237e-44,0.79263633064261041,1.3075979301646358e-20,0.0037134131508105728
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,3.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,3.0,0.92720175381809122,2.6953987944962813e-39,0.75755365716795853,5.5539769177803454e-18,0.0075770943592951695
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,3.0,0.95856400775523143,9.0427640708897169e-50,0.80550960266787397,1.0513090314734852e-21,0.0031625783775875251
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,4.0,0.94349099246314072,5.5455313397913846e-44,0.79252069116699919,1.3364604856268518e-20,0.0037596830016671159
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,4.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,4.0,0.9268957965705672,3.2201180692957851e-39,0.75727388677668594,5.8043620741024501e-18,0.0076076885815291734
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,4.0,0.95800535433870293,1.6106781746985528e-49,0.80550960266787397,1.0513090314734852e-21,0.0032024457777211257
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,5.0,0.94314901641376481,7.1783946334368112e-44,0.79246287142919358,1.3511227877186964e-20,0.0037834755961266941
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,5.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,5.0,0.92673857316814057,3.5272591491334948e-39,0.75727388677668594,5.8043620741024501e-18,0.0076234189943949881
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,5.0,0.95772072331210323,2.1549455511894526e-49,0.80550960266787397,1.0513090314734852e-21,0.0032227902926512913
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,6.0,0.94297636186178824,8.17244917803979e-44,0.79246287142919358,1.3511227877186964e-20,0.0037955006998526036
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,6.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,6.0,0.92665914242391023,3.6931142101392671e-39,0.75727388677668594,5.8043620741024501e-18,0.00763136844871671
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,6.0,0.9575775419439938,2.4929087154389799e-49,0.80550960266787397,1.0513090314734852e-21,0.0032330326809432617
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,2,7.0,0.94288991051063509,8.7194525416686162e-44,0.79246287142919358,1.3511227877186964e-20,0.0038015251344764647
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,2,7.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,2,7.0,0.92661935734457335,3.7790226665574501e-39,0.75727388677668594,5.8043620741024501e-18,0.0076353507352389756
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,2,7.0,0.95750597940694504,2.6806941162489024e-49,0.80550960266787397,1.0513090314734852e-21,0.0032381539300543592
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,0.0,0.93800285128092986,2.907728809624029e-42,0.78856003912731509,2.7998090408695136e-20,0.0040852531114246634
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,0.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,0.0,0.92657988784994294,3.8661747489834505e-39,0.75727388677668594,5.8043620741024501e-18,0.0076393018187146059
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,0.0,0.95196228213609158,5.2446198668900914e-47,0.80283576192225226,1.8018776060496959e-21,0.0035917909084949677
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,1.0,0.94292482078924833,8.4943937078864043e-44,0.78976461699826517,2.2396408080743722e-20,0.0037403290282705965
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,1.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,1.0,0.92879779249308125,1.0522182818273697e-39,0.7575106155693011,5.5918044140720863e-18,0.0074178546179841272
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,1.0,0.95691094649319508,4.8800349174777792e-49,0.80438377498550695,1.3203640337776794e-21,0.003231977868455809
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,2.0,0.94063850204687272,4.5519126674518026e-43,0.78867567860292631,2.7406183949658541e-20,0.0038996262275162162
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,2.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,2.0,0.92777785015842273,1.9241961556512008e-39,0.75733844917467186,5.7456274218518281e-18,0.0075195482702850912
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,2.0,0.95457627259782862,4.7308873179545576e-48,0.80388117334159304,1.4610557223875031e-21,0.0034009309043537888
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,3.0,0.93936521395837091,1.1266099072441147e-42,0.78856003912731509,2.7998090408695136e-20,0.003989034667941138
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,3.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,3.0,0.92720175381809122,2.6953987944962813e-39,0.75755365716795853,5.5539769177803454e-18,0.0075770943592951695
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,3.0,0.95330297702779998,1.5535973418120263e-47,0.80357961235524467,1.5523502498517787e-21,0.0034936754003103117
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,4.0,0.93869349858947648,1.8029464756748138e-42,0.78856003912731509,2.7998090408695136e-20,0.0040364032980613109
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,4.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,4.0,0.9268957965705672,3.2201180692957851e-39,0.75727388677668594,5.8043620741024501e-18,0.0076076885815291734
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,4.0,0.95263912969127207,2.8502261001718858e-47,0.80311721884284393,1.7031903516149318e-21,0.003542198051017039
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,5.0,0.93834942066288751,2.2892541246188803e-42,0.78829021368422225,2.942787373364837e-20,0.0040607215356754794
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,5.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,5.0,0.92673857316814057,3.5272591491334948e-39,0.75727388677668594,5.8043620741024501e-18,0.0076234189943949881
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,5.0,0.95230120137040408,3.8688690910287796e-47,0.80303680257981769,1.7308378435119811e-21,0.0035669430073617349
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,6.0,0.9381758570160631,2.5809683587713248e-42,0.78829021368422225,2.942787373364837e-20,0.0040730023911150735
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,6.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,6.0,0.92665914242391023,3.6931142101392671e-39,0.75727388677668594,5.8043620741024501e-18,0.00763136844871671
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,6.0,0.95213128609505404,4.5076114449838529e-47,0.80303680257981769,1.7308378435119811e-21,0.0035793965574852254
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,3,7.0,0.93808898839670007,2.7402892626000845e-42,0.78829021368422225,2.942787373364837e-20,0.0040791524841987418
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,3,7.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,3,7.0,0.92661935734457335,3.7790226665574501e-39,0.75727388677668594,5.8043620741024501e-18,0.0076353507352389756
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,3,7.0,0.95204638123260832,4.8642592124968858e-47,0.80283576192225226,1.8018776060496959e-21,0.0035856223324013115
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,0.0,0.93573563495146839,1.3444496476380399e-41,0.78740364437120292,3.4642527619121566e-20,0.0042154776868896697
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,0.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,0.0,0.92657988784994294,3.8661747489834505e-39,0.75727388677668594,5.8043620741024501e-18,0.0076393018187146059
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,0.0,0.94914007527372024,6.0845831344890285e-46,0.80265482533044319,1.868229101353771e-21,0.0037760637206904358
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,1.0,0.94049317893324602,5.0530300387953558e-43,0.78901296040679236,2.5748340574114263e-20,0.0038782518974218392
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,1.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,1.0,0.92879779249308125,1.0522182818273697e-39,0.7575106155693011,5.5918044140720863e-18,0.0074178546179841272
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,1.0,0.95442252311051856,5.4711438768465589e-48,0.80277544972498249,1.8237362979079939e-21,0.0033862873270344295
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,2.0,0.93828113435315386,2.3999690628670271e-42,0.78784692902771269,3.1932025441088552e-20,0.0040341304520304568
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,2.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,2.0,0.92777785015842273,1.9241961556512008e-39,0.75733844917467186,5.7456274218518281e-18,0.0075195482702850912
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,2.0,0.95193305946471618,5.3834652512847025e-47,0.80273524159346943,1.838451629591389e-21,0.0035690411604728171
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,3.0,0.93705077822151572,5.5694786864982824e-42,0.78757710358461974,3.3556298373739209e-20,0.0041215170523298999
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,3.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,3.0,0.92720175381809122,2.6953987944962813e-39,0.75755365716795853,5.5539769177803454e-18,0.0075770943592951695
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,3.0,0.9505731828327102,1.7842732081197078e-46,0.80265482533044319,1.868229101353771e-21,0.0036695736719486774
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,4.0,0.93640218004801989,8.6216465039377832e-42,0.78740364437120292,3.4642527619121566e-20,0.0041677844872435631
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,4.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,4.0,0.9268957965705672,3.2201180692957851e-39,0.75727388677668594,5.8043620741024501e-18,0.0076076885815291734
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,4.0,0.94986371634155387,3.2897567968739524e-46,0.80265482533044319,1.868229101353771e-21,0.0037222220021558609
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,5.0,0.93607006795288217,1.0764437766903614e-41,0.78740364437120292,3.4642527619121566e-20,0.0041915295504102862
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,5.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,5.0,0.92673857316814057,3.5272591491334948e-39,0.75727388677668594,5.8043620741024501e-18,0.0076234189943949881
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,5.0,0.94950245815026224,4.4769329750386827e-46,0.80265482533044319,1.868229101353771e-21,0.0037490831155785158
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,6.0,0.93590257181555669,1.2034104276825565e-41,0.78740364437120292,3.4642527619121566e-20,0.0042035189768324637
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,6.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,6.0,0.92665914242391023,3.6931142101392671e-39,0.75727388677668594,5.8043620741024501e-18,0.00763136844871671
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,6.0,0.9493207873255235,5.2228095646589848e-46,0.80265482533044319,1.868229101353771e-21,0.0037626046146521036
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,4,7.0,0.93581874786870489,1.2723243322797173e-41,0.78740364437120292,3.4642527619121566e-20,0.0042095226359600791
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,4,7.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,4,7.0,0.92661935734457335,3.7790226665574501e-39,0.75727388677668594,5.8043620741024501e-18,0.0076353507352389756
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,4,7.0,0.94923000240409783,5.639689686259845e-46,0.80265482533044319,1.868229101353771e-21,0.0037693649925015756
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,0.0,0.93454626701849464,2.9360475710647346e-41,0.78516794784271948,5.2094082483982459e-20,0.004282614536977038
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,0.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,0.0,0.92657988784994294,3.8661747489834505e-39,0.75727388677668594,5.8043620741024501e-18,0.0076393018187146059
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,0.0,0.94764297415924192,2.1114649932977488e-45,0.80261461719893012,1.8832930010240993e-21,0.0038744763755207746
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,1.0,0.93909950658542307,1.3577800654092497e-42,0.78748073735494373,3.4155609644421682e-20,0.0039570854139492706
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,1.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,1.0,0.92879779249308125,1.0522182818273697e-39,0.7575106155693011,5.5918044140720863e-18,0.0074178546179841272
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,1.0,0.95305000452907385,1.9598183548367387e-47,0.80345898796070536,1.5903991573471603e-21,0.0034715987978085933
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,2.0,0.93698416091042724,5.8263854485466855e-42,0.78701817945249886,3.7179974845005716e-20,0.0041074472437511245
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,2.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,2.0,0.92777785015842273,1.9241961556512008e-39,0.75733844917467186,5.7456274218518281e-18,0.0075195482702850912
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,2.0,0.95050768289371013,1.8886657434407157e-46,0.80261461719893012,1.8832930010240993e-21,0.003660021840817733
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,3.0,0.935806246891833,1.2829262581533192e-41,0.78582323820451638,4.6246170533325566e-20,0.0041918275596613585
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,3.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,3.0,0.92720175381809122,2.6953987944962813e-39,0.75755365716795853,5.5539769177803454e-18,0.0075770943592951695
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,3.0,0.94911442785701483,6.2176258527769859e-46,0.80261461719893012,1.8832930010240993e-21,0.0037640361952513014
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,4.0,0.93518496273098894,1.9337543504593622e-41,0.78582323820451638,4.6246170533325566e-20,0.0042365250235658486
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,4.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,4.0,0.9268957965705672,3.2201180692957851e-39,0.75727388677668594,5.8043620741024501e-18,0.0076076885815291734
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,4.0,0.94838636995121961,1.143613307203422e-45,0.80261461719893012,1.8832930010240993e-21,0.0038186048081608778
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,5.0,0.93486675404757758,2.3822571273546315e-41,0.78516794784271948,5.2094082483982459e-20,0.004259469838456432
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,5.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,5.0,0.92673857316814057,3.5272591491334948e-39,0.75727388677668594,5.8043620741024501e-18,0.0076234189943949881
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,5.0,0.94801534771279261,1.5548134612118673e-45,0.80261461719893012,1.8832930010240993e-21,0.0038464703885177746
embeddedscalars-experiment-results-binary.csv,Unconstrained,0.70000000000000007,5,6.0,0.93470624932458146,2.6454980948057974e-41,0.78516794784271948,5.2094082483982459e-20,0.0042710565764809824
embeddedscalars-experiment-results-binary.csv,Literal,0.70000000000000007,5,6.0,0.93837874816654188,2.2432490742415311e-42,0.76173843987858747,2.8512300600314886e-18,0.0064633409124964826
embeddedscalars-experiment-results-binary.csv,Fixed lexicon,0.70000000000000007,5,6.0,0.92665914242391023,3.6931142101392671e-39,0.75727388677668594,5.8043620741024501e-18,0.00763136844871671
embeddedscalars-experiment-results-binary.csv,NeoGricean,0.70000000000000007,5,6.0,0.94782869264095304,1.8130926497515981e-45,0.80261461719893012,1.8832930010240993e-21,0.003860503722278683
