workerid,Answer.language,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
445,English,yellow,tan,lightorange,Someone did better than Player B,none-half-half,half-half-none,3,F,5324,NA
445,English,purple,seafoam,darkorange,Player B shot perfectly,none-none-all,none-all-none,2,T,2506,NA
445,English,tan,royalblue,lightblue,All the players are tied,half-half-all,all-half-half,5,F,3186,NA
445,English,brown,yellow,lightblue,No player hit none of his shots,all-all-all,all-all-all,4,F,10108,NA
445,English,royalblue,pink,brown,We have a clear winner,none-half-all,half-none-all,7,T,3596,NA
445,English,royalblue,brown,grey,Exactly one player hit some of his shots,none-none-all,none-all-none,6,T,6639,NA
445,English,pink,purple,yellow,Someone did better than Player C,none-half-all,none-half-all,9,F,2893,NA
445,English,lightblue,brown,tan,Player A made no shots,none-none-half,half-none-none,8,F,3859,NA
445,English,darkorange,lavender,seafoam,Exactly one player hit none of his shots,none-all-all,none-all-all,11,T,2988,NA
445,English,yellow,lightorange,purple,Player A tied with Player B,none-none-all,none-all-none,10,F,3145,NA
445,English,grey,darkorange,seafoam,Player C shot perfectly,half-half-half,half-half-half,13,F,2066,NA
445,English,purple,darkorange,wheat,Player A placed second,none-half-half,half-none-half,12,F,3075,NA
445,English,darkorange,brown,lightorange,Most of the players made shots,none-none-half,none-none-half,15,F,2693,NA
445,English,wheat,midnight,yellow,Every player hit none of his shots,none-none-none,none-none-none,14,T,3938,NA
445,English,lightblue,wheat,purple,Every player hit all of his shots,all-all-all,all-all-all,17,T,1860,NA
445,English,seafoam,midnight,wheat,Player A shot perfectly,none-all-all,all-all-none,16,T,2692,NA
445,English,royalblue,purple,darkorange,No player hit all of his shots,none-half-half,half-none-half,19,T,4348,NA
445,English,purple,wheat,midnight,Exactly one player hit all of his shots,all-all-all,all-all-all,18,F,2662,NA
445,English,royalblue,pink,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6652,yes
445,English,purple,yellow,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,F,10346,yes
445,English,lightblue,yellow,tan,Player C messed up,all-all-none,all-all-none,-2,T,5476,yes
446,english,yellow,lightblue,midnight,Player B made no shots,none-none-all,none-all-none,24,F,1443,NA
446,english,lavender,lightblue,brown,Someone did better than Player B,none-none-none,none-none-none,25,F,7474,NA
446,english,wheat,royalblue,tan,Every player hit some of his shots,none-all-all,all-none-all,26,F,4842,NA
446,english,midnight,lightorange,grey,Someone did better than Player A,none-none-all,none-none-all,27,F,1611,NA
446,english,lightorange,darkorange,seafoam,Someone did better than Player C,none-all-all,all-all-none,20,T,1504,NA
446,english,seafoam,lightblue,grey,Exactly one player hit all of his shots,none-all-all,all-none-all,21,F,1113,NA
446,english,grey,midnight,wheat,No player hit none of his shots,half-half-half,half-half-half,22,T,1601,NA
446,english,darkorange,yellow,lightblue,All the players are tied,none-half-all,none-half-all,23,T,1562,NA
446,english,darkorange,yellow,purple,We have a clear winner,none-half-half,half-none-half,28,F,1218,NA
446,english,yellow,seafoam,pink,Player C shot perfectly,half-half-half,half-half-half,1,F,3906,NA
446,english,tan,midnight,purple,Player B shot perfectly,all-all-all,all-all-all,0,T,2756,NA
446,english,pink,tan,wheat,Every player hit none of his shots,all-all-all,all-all-all,3,F,4624,NA
446,english,lightorange,grey,lightblue,Every player hit all of his shots,none-half-half,half-half-none,2,F,5128,NA
446,english,tan,grey,midnight,No player hit all of his shots,none-half-half,half-none-half,5,T,5292,NA
446,english,midnight,lightorange,wheat,Player A tied with Player B,none-none-half,none-none-half,4,T,4826,NA
446,english,pink,lightblue,lightorange,Player A tied with Player C,none-half-half,half-none-half,7,T,3617,NA
446,english,seafoam,tan,midnight,We have a clear loser,half-half-half,half-half-half,6,F,4929,NA
446,english,midnight,grey,wheat,Player B tied with Player C,half-half-half,half-half-half,9,T,2338,NA
446,english,purple,pink,seafoam,Exactly one player hit some of his shots,half-half-half,half-half-half,8,F,1609,NA
446,english,yellow,pink,brown,Player A made no shots,none-all-all,all-none-all,11,F,6024,NA
446,english,pink,seafoam,lightorange,No player hit some of his shots,half-half-half,half-half-half,10,T,5467,NA
446,english,darkorange,lightorange,midnight,Player A shot perfectly,half-half-all,half-all-half,13,F,3634,NA
446,english,seafoam,lightorange,darkorange,Player C made no shots,none-none-all,none-none-all,12,F,5242,NA
446,english,wheat,midnight,grey,Player C placed second,half-half-half,half-half-half,15,F,29587,NA
446,english,purple,lightblue,tan,Player B placed second,none-half-all,half-all-none,14,F,4578,NA
446,english,purple,pink,tan,Exactly one player hit none of his shots,none-all-all,none-all-all,17,T,6126,NA
446,english,brown,lavender,wheat,Most of the players made shots,none-half-all,all-none-half,16,F,3603,NA
446,english,wheat,darkorange,royalblue,Most of the players missed shots,none-half-half,half-none-half,19,T,1845,NA
446,english,purple,yellow,seafoam,Player A placed second,none-none-none,none-none-none,18,F,4905,NA
446,english,royalblue,purple,midnight,Player A was the star player of the round,most-none-all,most-none-all,-1,F,11262,no
446,english,lightorange,royalblue,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,F,10802,yes
446,english,lightorange,royalblue,tan,Player C messed up,all-all-none,all-all-none,-2,T,6747,yes
447,english,purple,lightorange,darkorange,Someone did better than Player B,none-none-all,all-none-none,24,T,5656,NA
447,english,lavender,lightorange,midnight,No player hit none of his shots,half-half-all,half-half-all,25,F,4373,NA
447,english,yellow,lightblue,grey,Exactly one player hit all of his shots,none-none-all,none-none-all,26,T,8173,NA
447,english,lightorange,purple,tan,Someone did better than Player C,none-none-half,none-half-none,27,T,3780,NA
447,english,grey,brown,lightorange,Player A shot perfectly,half-half-half,half-half-half,20,F,3023,NA
447,english,midnight,purple,seafoam,Player B shot perfectly,half-half-half,half-half-half,21,F,3572,NA
447,english,purple,tan,lightorange,Player B made no shots,none-none-half,none-none-half,22,T,3929,NA
447,english,tan,darkorange,lightblue,Every player hit all of his shots,half-half-all,half-all-half,23,F,4605,NA
447,english,royalblue,lightorange,yellow,All the players are tied,none-half-half,none-half-half,28,F,3817,NA
447,english,lightorange,lightblue,wheat,No player hit some of his shots,half-half-half,half-half-half,1,F,11179,NA
447,english,royalblue,darkorange,grey,Most of the players made shots,none-none-half,none-half-none,0,F,7813,NA
447,english,darkorange,yellow,lightorange,Player C shot perfectly,half-all-all,half-all-all,3,T,6743,NA
447,english,darkorange,lightorange,royalblue,Player B tied with Player C,half-all-all,all-all-half,2,F,6468,NA
447,english,midnight,darkorange,lightblue,We have a clear loser,none-half-all,half-all-none,5,T,8044,NA
447,english,wheat,purple,lightblue,Player A placed second,none-all-all,all-none-all,4,F,9396,NA
447,english,lavender,yellow,seafoam,Player A tied with Player C,half-all-all,all-all-half,7,F,7158,NA
447,english,midnight,royalblue,seafoam,No player hit all of his shots,all-all-all,all-all-all,6,T,4550,NA
447,english,royalblue,yellow,seafoam,Most of the players missed shots,none-half-half,half-half-none,9,T,10687,NA
447,english,lightblue,yellow,purple,Player C made no shots,half-half-half,half-half-half,8,F,3897,NA
447,english,midnight,darkorange,lightorange,Player C placed second,half-all-all,half-all-all,11,F,6864,NA
447,english,grey,wheat,lightorange,Exactly one player hit some of his shots,none-half-half,none-half-half,10,F,11413,NA
447,english,lightorange,wheat,lightblue,Every player hit some of his shots,none-none-none,none-none-none,13,F,4749,NA
447,english,purple,tan,darkorange,Exactly one player hit none of his shots,none-none-all,all-none-none,12,F,5772,NA
447,english,pink,seafoam,tan,Every player hit none of his shots,none-all-all,none-all-all,15,F,5864,NA
447,english,tan,seafoam,pink,Player A tied with Player B,half-all-all,half-all-all,14,F,4845,NA
447,english,lavender,royalblue,yellow,Player A made no shots,half-half-all,half-half-all,17,F,3339,NA
447,english,grey,brown,lavender,Player B placed second,none-half-half,half-half-none,16,F,10399,NA
447,english,darkorange,brown,purple,Someone did better than Player A,half-half-half,half-half-half,19,F,4951,NA
447,english,lightorange,darkorange,wheat,We have a clear winner,half-half-all,all-half-half,18,T,4385,NA
447,english,tan,lightorange,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,F,10912,yes
447,english,yellow,brown,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,F,30712,yes
447,english,lightorange,lightblue,seafoam,Player C messed up,all-all-none,all-all-none,-2,T,8388,yes
448,English,lightblue,lavender,tan,Player C placed second,none-none-half,none-half-none,24,F,3031,NA
448,English,yellow,brown,royalblue,Player A tied with Player C,half-half-half,half-half-half,25,T,8417,NA
448,English,wheat,seafoam,darkorange,Player B shot perfectly,all-all-all,all-all-all,26,T,4186,NA
448,English,seafoam,yellow,brown,Player B made no shots,none-none-half,none-none-half,27,T,2858,NA
448,English,pink,seafoam,midnight,Player A shot perfectly,none-half-all,none-half-all,20,F,4076,NA
448,English,wheat,midnight,darkorange,All the players are tied,half-half-all,half-half-all,21,F,3499,NA
448,English,pink,lightblue,yellow,Player C made no shots,half-half-all,all-half-half,22,F,3637,NA
448,English,midnight,royalblue,pink,We have a clear winner,none-none-none,none-none-none,23,F,6505,NA
448,English,grey,darkorange,lavender,Someone did better than Player C,none-half-half,half-half-none,28,T,4122,NA
448,English,lightblue,tan,seafoam,Exactly one player hit all of his shots,none-none-half,none-none-half,1,F,7072,NA
448,English,wheat,brown,lightblue,Exactly one player hit some of his shots,half-half-all,half-all-half,0,F,6140,NA
448,English,pink,darkorange,midnight,Every player hit all of his shots,half-all-all,all-half-all,3,F,3317,NA
448,English,seafoam,pink,tan,Every player hit some of his shots,half-all-all,all-all-half,2,T,4515,NA
448,English,midnight,lavender,lightorange,Player A tied with Player B,none-none-none,none-none-none,5,T,5268,NA
448,English,grey,lightorange,seafoam,Every player hit none of his shots,none-half-half,half-half-none,4,F,4729,NA
448,English,lightblue,yellow,purple,No player hit some of his shots,half-half-half,half-half-half,7,F,3776,NA
448,English,yellow,royalblue,purple,Most of the players made shots,all-all-all,all-all-all,6,F,6992,NA
448,English,tan,yellow,midnight,Most of the players missed shots,none-half-half,half-none-half,9,F,4490,NA
448,English,grey,lavender,yellow,Player B tied with Player C,half-half-all,all-half-half,8,T,6955,NA
448,English,seafoam,lightorange,grey,Someone did better than Player B,none-none-half,half-none-none,11,T,6578,NA
448,English,lightorange,brown,royalblue,Player B placed second,half-all-all,all-half-all,10,T,7426,NA
448,English,lightblue,darkorange,grey,No player hit none of his shots,none-half-half,half-none-half,13,F,4721,NA
448,English,pink,seafoam,lightblue,Exactly one player hit none of his shots,none-none-half,none-none-half,12,F,5107,NA
448,English,grey,lavender,lightblue,We have a clear loser,none-half-all,all-half-none,15,T,4240,NA
448,English,lightblue,midnight,lightorange,Player A placed second,none-none-all,none-all-none,14,F,4924,NA
448,English,purple,lavender,wheat,Someone did better than Player A,none-none-half,none-none-half,17,T,4387,NA
448,English,brown,seafoam,tan,Player A made no shots,none-none-all,none-all-none,16,T,3451,NA
448,English,royalblue,lightblue,midnight,Player C shot perfectly,all-all-all,all-all-all,19,T,4635,NA
448,English,grey,pink,seafoam,No player hit all of his shots,all-all-all,all-all-all,18,F,3730,NA
448,English,grey,lightorange,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,F,8134,yes
448,English,midnight,royalblue,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,F,13999,yes
448,English,royalblue,lightblue,grey,Player C messed up,all-all-none,all-all-none,-2,T,7090,yes
449,English,wheat,seafoam,darkorange,Most of the players made shots,none-all-all,all-all-none,24,T,17276,NA
449,English,royalblue,wheat,midnight,Player B made no shots,half-half-half,half-half-half,25,F,2768,NA
449,English,seafoam,lavender,lightblue,Someone did better than Player B,none-none-none,none-none-none,26,F,2451,NA
449,English,grey,darkorange,tan,No player hit some of his shots,none-none-all,none-none-all,27,F,5812,NA
449,English,lightblue,lavender,purple,Every player hit none of his shots,half-half-half,half-half-half,20,F,9350,NA
449,English,midnight,pink,lightblue,Every player hit all of his shots,none-none-none,none-none-none,21,F,3200,NA
449,English,lightorange,brown,lightblue,Someone did better than Player A,none-none-none,none-none-none,22,F,2874,NA
449,English,lightblue,grey,lightorange,Player C shot perfectly,half-all-all,all-all-half,23,F,2111,NA
449,English,yellow,royalblue,lightblue,Player A shot perfectly,half-half-all,all-half-half,28,T,7012,NA
449,English,tan,grey,pink,Player A placed second,half-half-half,half-half-half,1,F,5479,NA
449,English,yellow,lightorange,lightblue,Player B placed second,none-half-all,all-none-half,0,F,4879,NA
449,English,brown,lightorange,lightblue,Exactly one player hit none of his shots,none-none-all,all-none-none,3,F,5444,NA
449,English,lightblue,seafoam,purple,Every player hit some of his shots,none-half-half,half-none-half,2,F,24004,NA
449,English,lightblue,purple,darkorange,Player A tied with Player C,none-none-none,none-none-none,5,T,4892,NA
449,English,pink,lavender,royalblue,No player hit all of his shots,none-half-half,half-half-none,4,T,6209,NA
449,English,yellow,seafoam,grey,Player A made no shots,none-half-all,all-none-half,7,F,2494,NA
449,English,lightorange,darkorange,midnight,Exactly one player hit all of his shots,half-all-all,all-half-all,6,F,4500,NA
449,English,seafoam,wheat,lavender,Player A tied with Player B,half-half-all,all-half-half,9,F,9431,NA
449,English,yellow,darkorange,purple,All the players are tied,none-none-none,none-none-none,8,T,2512,NA
449,English,seafoam,lightorange,brown,Player B shot perfectly,none-half-half,half-half-none,11,F,10056,NA
449,English,seafoam,pink,wheat,Player C made no shots,half-all-all,all-half-all,10,F,3028,NA
449,English,yellow,purple,royalblue,Player C placed second,none-all-all,all-all-none,13,F,7887,NA
449,English,lightorange,wheat,darkorange,Player B tied with Player C,none-half-all,all-half-none,12,F,4169,NA
449,English,lightblue,purple,brown,Someone did better than Player C,none-half-half,none-half-half,15,F,13990,NA
449,English,midnight,pink,wheat,No player hit none of his shots,half-half-half,half-half-half,14,T,3410,NA
449,English,midnight,lavender,tan,We have a clear loser,half-all-all,all-all-half,17,T,3246,NA
449,English,seafoam,pink,royalblue,We have a clear winner,all-all-all,all-all-all,16,F,3175,NA
449,English,brown,lightorange,pink,Most of the players missed shots,half-half-all,half-half-all,19,T,3918,NA
449,English,midnight,wheat,darkorange,Exactly one player hit some of his shots,none-half-half,half-none-half,18,F,4843,NA
449,English,brown,purple,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6958,yes
449,English,darkorange,midnight,wheat,Player A made none of his baskets,all-none-few,all-none-few,-3,F,8824,yes
449,English,lavender,darkorange,grey,Player C messed up,all-all-none,all-all-none,-2,T,5298,yes
450,English,brown,royalblue,tan,Most of the players missed shots,none-half-half,half-half-none,24,T,3557,NA
450,English,grey,darkorange,brown,Player B shot perfectly,none-all-all,all-all-none,25,T,3182,NA
450,English,tan,lightorange,wheat,Someone did better than Player A,half-half-all,half-all-half,26,T,3026,NA
450,English,royalblue,darkorange,yellow,Every player hit some of his shots,none-none-none,none-none-none,27,F,2412,NA
450,English,yellow,midnight,grey,No player hit some of his shots,none-none-half,none-none-half,20,F,6240,NA
450,English,yellow,wheat,pink,Player A placed second,none-half-half,none-half-half,21,T,4203,NA
450,English,brown,tan,royalblue,Exactly one player hit none of his shots,none-half-half,half-half-none,22,T,5489,NA
450,English,yellow,brown,darkorange,Player A shot perfectly,none-none-half,none-none-half,23,F,3525,NA
450,English,lavender,brown,seafoam,Player A tied with Player B,none-none-half,none-none-half,28,T,5113,NA
450,English,midnight,brown,tan,Player B tied with Player C,half-all-all,half-all-all,1,T,7717,NA
450,English,lightorange,grey,royalblue,No player hit none of his shots,all-all-all,all-all-all,0,T,36452,NA
450,English,lightblue,purple,lavender,Every player hit none of his shots,half-half-all,all-half-half,3,F,6961,NA
450,English,lightblue,wheat,lightorange,No player hit all of his shots,all-all-all,all-all-all,2,F,7498,NA
450,English,midnight,purple,tan,Exactly one player hit all of his shots,none-none-half,none-half-none,5,F,4280,NA
450,English,brown,grey,seafoam,Player C placed second,all-all-all,all-all-all,4,F,5429,NA
450,English,brown,grey,wheat,Player B made no shots,all-all-all,all-all-all,7,F,3028,NA
450,English,brown,royalblue,darkorange,Exactly one player hit some of his shots,half-half-all,half-all-half,6,T,3455,NA
450,English,royalblue,pink,purple,All the players are tied,half-half-all,half-all-half,9,F,2274,NA
450,English,purple,seafoam,darkorange,Player A tied with Player C,none-half-all,half-all-none,8,F,5883,NA
450,English,midnight,darkorange,lightorange,Player B placed second,all-all-all,all-all-all,11,F,2714,NA
450,English,lightblue,royalblue,seafoam,We have a clear winner,none-half-half,half-none-half,10,F,3726,NA
450,English,seafoam,brown,tan,We have a clear loser,half-all-all,all-half-all,13,T,3260,NA
450,English,brown,lightorange,wheat,Player A made no shots,half-all-all,half-all-all,12,F,3546,NA
450,English,tan,grey,lavender,Every player hit all of his shots,all-all-all,all-all-all,15,T,3381,NA
450,English,wheat,midnight,purple,Most of the players made shots,none-none-none,none-none-none,14,F,2486,NA
450,English,wheat,seafoam,grey,Player C shot perfectly,none-none-none,none-none-none,17,F,1860,NA
450,English,pink,brown,purple,Someone did better than Player B,none-half-all,all-half-none,16,T,3637,NA
450,English,darkorange,lightorange,seafoam,Someone did better than Player C,half-half-all,half-all-half,19,T,3732,NA
450,English,pink,yellow,midnight,Player C made no shots,none-none-all,all-none-none,18,T,2663,NA
450,English,tan,lightblue,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6890,yes
450,English,lightorange,midnight,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,F,14065,yes
450,English,darkorange,pink,wheat,Player C messed up,all-all-none,all-all-none,-2,T,6011,yes
451,English,lightblue,brown,lightorange,No player hit some of his shots,all-all-all,all-all-all,24,F,6155,NA
451,English,brown,royalblue,grey,Player A shot perfectly,none-all-all,all-none-all,25,T,3599,NA
451,English,darkorange,yellow,seafoam,Every player hit some of his shots,none-half-all,all-none-half,26,F,4749,NA
451,English,lavender,pink,lightorange,Player C shot perfectly,none-none-half,none-half-none,27,F,6936,NA
451,English,seafoam,brown,lightorange,We have a clear winner,none-none-all,all-none-none,20,T,3418,NA
451,English,wheat,tan,pink,No player hit all of his shots,none-none-half,none-half-none,21,T,4549,NA
451,English,wheat,lightblue,tan,Exactly one player hit all of his shots,none-half-all,none-half-all,22,T,7148,NA
451,English,grey,brown,pink,Someone did better than Player A,none-half-half,none-half-half,23,T,6069,NA
451,English,pink,wheat,lightblue,Player B placed second,none-half-half,half-half-none,28,T,4148,NA
451,English,grey,wheat,pink,Player A placed second,none-none-none,none-none-none,1,F,6784,NA
451,English,royalblue,darkorange,midnight,Someone did better than Player B,half-half-all,half-all-half,0,F,6789,NA
451,English,royalblue,midnight,yellow,Player C placed second,all-all-all,all-all-all,3,F,7396,NA
451,English,seafoam,grey,midnight,Player B made no shots,half-all-all,all-all-half,2,F,4788,NA
451,English,darkorange,royalblue,lightorange,Player A tied with Player C,none-none-half,half-none-none,5,F,6547,NA
451,English,lavender,grey,royalblue,Most of the players missed shots,none-half-all,all-none-half,4,T,12129,NA
451,English,darkorange,wheat,tan,All the players are tied,none-all-all,all-none-all,7,F,4360,NA
451,English,pink,midnight,brown,Exactly one player hit some of his shots,half-all-all,half-all-all,6,T,11445,NA
451,English,wheat,lavender,lightblue,Player A made no shots,none-half-half,half-none-half,9,F,4039,NA
451,English,lightblue,tan,grey,Every player hit none of his shots,none-none-half,none-none-half,8,F,5959,NA
451,English,royalblue,lightorange,wheat,Most of the players made shots,none-none-all,none-all-none,11,F,4149,NA
451,English,wheat,tan,brown,Someone did better than Player C,half-half-all,all-half-half,10,T,4747,NA
451,English,seafoam,tan,midnight,No player hit none of his shots,none-half-half,half-none-half,13,F,7913,NA
451,English,yellow,pink,lightorange,Player A tied with Player B,half-all-all,all-half-all,12,F,4489,NA
451,English,brown,royalblue,wheat,Player C made no shots,none-half-all,none-all-half,15,F,5886,NA
451,English,royalblue,seafoam,tan,Exactly one player hit none of his shots,none-none-all,all-none-none,14,F,7287,NA
451,English,darkorange,midnight,wheat,We have a clear loser,none-none-half,none-half-none,17,F,9243,NA
451,English,grey,lightorange,seafoam,Player B tied with Player C,none-half-all,half-all-none,16,F,4097,NA
451,English,wheat,seafoam,lightblue,Every player hit all of his shots,none-none-all,none-all-none,19,F,4004,NA
451,English,brown,grey,royalblue,Player B shot perfectly,none-half-half,half-half-none,18,F,3595,NA
451,English,purple,pink,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,F,8351,yes
451,English,darkorange,tan,grey,Player A made none of his baskets,all-none-few,all-none-few,-3,F,13074,yes
451,English,lavender,midnight,tan,Player C messed up,all-all-none,all-all-none,-2,T,7491,yes
452,English,grey,darkorange,tan,No player hit some of his shots,none-all-all,all-none-all,24,F,8703,NA
452,English,midnight,wheat,darkorange,Player A shot perfectly,none-none-all,none-all-none,25,F,1780,NA
452,English,wheat,seafoam,royalblue,No player hit all of his shots,half-half-all,half-half-all,26,F,3720,NA
452,English,lightorange,darkorange,purple,All the players are tied,half-half-all,half-all-half,27,F,5849,NA
452,English,royalblue,seafoam,grey,Every player hit none of his shots,none-half-half,half-half-none,20,F,4649,NA
452,English,tan,lavender,lightorange,Player B shot perfectly,none-half-all,half-all-none,21,T,3151,NA
452,English,wheat,brown,darkorange,Player C placed second,none-half-all,half-all-none,22,F,2719,NA
452,English,royalblue,darkorange,wheat,Player B tied with Player C,all-all-all,all-all-all,23,T,3239,NA
452,English,lightblue,royalblue,yellow,Player A placed second,none-half-all,all-none-half,28,F,3413,NA
452,English,yellow,lightblue,pink,Player B placed second,none-half-all,all-none-half,1,F,4519,NA
452,English,darkorange,wheat,lavender,Player C made no shots,none-none-half,half-none-none,0,T,6398,NA
452,English,brown,wheat,lightorange,Every player hit some of his shots,none-half-half,half-none-half,3,F,5009,NA
452,English,seafoam,lavender,yellow,Player A tied with Player B,none-none-none,none-none-none,2,T,5904,NA
452,English,seafoam,grey,tan,We have a clear loser,none-none-none,none-none-none,5,F,3988,NA
452,English,tan,grey,wheat,Someone did better than Player C,none-all-all,all-all-none,4,T,5182,NA
452,English,brown,darkorange,grey,Exactly one player hit some of his shots,half-half-all,half-all-half,7,F,5219,NA
452,English,lightorange,darkorange,wheat,Player A made no shots,all-all-all,all-all-all,6,F,2517,NA
452,English,darkorange,lightblue,lightorange,Most of the players made shots,none-all-all,none-all-all,9,T,5009,NA
452,English,grey,darkorange,pink,Exactly one player hit all of his shots,none-half-half,half-half-none,8,F,5758,NA
452,English,lavender,wheat,lightblue,We have a clear winner,all-all-all,all-all-all,11,F,2885,NA
452,English,purple,midnight,yellow,Player B made no shots,none-none-half,none-none-half,10,T,2759,NA
452,English,midnight,tan,royalblue,Most of the players missed shots,none-all-all,none-all-all,13,F,3916,NA
452,English,wheat,darkorange,lightblue,Every player hit all of his shots,none-half-all,all-none-half,12,F,4322,NA
452,English,lightblue,seafoam,yellow,Someone did better than Player A,none-none-half,none-half-none,15,T,3628,NA
452,English,midnight,seafoam,lightblue,No player hit none of his shots,none-all-all,all-none-all,14,F,4648,NA
452,English,lightblue,tan,wheat,Player C shot perfectly,half-all-all,all-half-all,17,T,2486,NA
452,English,lightorange,lavender,pink,Exactly one player hit none of his shots,all-all-all,all-all-all,16,F,4692,NA
452,English,lightorange,royalblue,wheat,Player A tied with Player C,none-half-all,all-none-half,19,F,2993,NA
452,English,tan,darkorange,midnight,Someone did better than Player B,none-none-half,none-none-half,18,T,4077,NA
452,English,darkorange,grey,tan,Player A was the star player of the round,most-none-all,most-none-all,-1,F,8845,yes
452,English,yellow,lightorange,lavender,Player A made none of his baskets,all-none-few,all-none-few,-3,F,8838,yes
452,English,royalblue,wheat,lightorange,Player C messed up,all-all-none,all-all-none,-2,T,10176,yes
453,English,grey,midnight,tan,Player A made no shots,none-none-all,none-all-none,24,T,3502,NA
453,English,seafoam,lightorange,pink,No player hit all of his shots,none-all-all,all-all-none,25,F,9960,NA
453,English,tan,royalblue,lightblue,Player A tied with Player B,none-none-none,none-none-none,26,T,4974,NA
453,English,lightorange,darkorange,lavender,Player B tied with Player C,half-all-all,all-half-all,27,F,5209,NA
453,English,wheat,lightblue,lightorange,Player B made no shots,all-all-all,all-all-all,20,F,3359,NA
453,English,purple,brown,pink,Player C made no shots,half-half-all,half-half-all,21,F,3739,NA
453,English,darkorange,brown,seafoam,Player C shot perfectly,none-none-none,none-none-none,22,F,3084,NA
453,English,wheat,seafoam,midnight,All the players are tied,half-half-all,all-half-half,23,F,2900,NA
453,English,darkorange,lightorange,wheat,Exactly one player hit none of his shots,half-all-all,all-half-all,28,F,6624,NA
453,English,seafoam,lavender,wheat,Every player hit all of his shots,none-all-all,none-all-all,1,F,6442,NA
453,English,seafoam,lavender,royalblue,Every player hit none of his shots,none-none-all,all-none-none,0,F,6327,NA
453,English,lavender,darkorange,lightorange,Every player hit some of his shots,none-none-half,none-none-half,3,F,5783,NA
453,English,tan,brown,purple,Someone did better than Player A,half-half-all,half-all-half,2,T,5770,NA
453,English,yellow,tan,wheat,No player hit some of his shots,half-half-all,half-half-all,5,F,5639,NA
453,English,yellow,lavender,brown,We have a clear loser,half-half-all,all-half-half,4,F,5634,NA
453,English,yellow,darkorange,brown,We have a clear winner,none-all-all,all-none-all,7,F,4167,NA
453,English,seafoam,purple,royalblue,Player B shot perfectly,all-all-all,all-all-all,6,T,3784,NA
453,English,brown,yellow,tan,Exactly one player hit all of his shots,none-none-all,all-none-none,9,T,4685,NA
453,English,lavender,seafoam,lightblue,Player C placed second,none-half-all,half-all-none,8,F,4585,NA
453,English,lightorange,lavender,purple,Player A tied with Player C,half-half-all,all-half-half,11,F,5193,NA
453,English,pink,lightblue,wheat,Most of the players missed shots,none-none-all,none-none-all,10,T,8432,NA
453,English,yellow,lightblue,lavender,Exactly one player hit some of his shots,none-none-all,none-none-all,13,T,5766,NA
453,English,purple,darkorange,tan,Player B placed second,half-half-half,half-half-half,12,F,7358,NA
453,English,yellow,seafoam,lightorange,Someone did better than Player C,half-all-all,all-half-all,15,F,5717,NA
453,English,seafoam,wheat,lightorange,Most of the players made shots,half-half-all,half-all-half,14,T,3636,NA
453,English,lightorange,seafoam,lavender,Player A placed second,none-all-all,all-none-all,17,F,3782,NA
453,English,lightblue,brown,midnight,Player A shot perfectly,none-none-all,all-none-none,16,T,3609,NA
453,English,darkorange,purple,midnight,No player hit none of his shots,half-all-all,all-all-half,19,F,5958,NA
453,English,purple,wheat,darkorange,Someone did better than Player B,none-all-all,all-all-none,18,F,5534,NA
453,English,grey,yellow,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,F,8510,yes
453,English,grey,royalblue,midnight,Player A made none of his baskets,all-none-few,all-none-few,-3,F,13315,yes
453,English,lightorange,midnight,wheat,Player C messed up,all-all-none,all-all-none,-2,T,5415,yes
100,English,midnight,seafoam,pink,Player C placed second,half-all-all,all-all-half,24,T,3007,NA
100,English,royalblue,lavender,lightblue,No player hit all of his shots,half-half-all,half-all-half,25,F,6006,NA
100,English,pink,wheat,darkorange,Player A tied with Player C,none-none-all,none-none-all,26,F,28005,NA
100,English,midnight,lightblue,lightorange,Every player hit some of his shots,none-half-all,half-all-none,27,F,2343,NA
100,English,lavender,wheat,lightorange,No player hit some of his shots,none-none-half,half-none-none,20,F,2214,NA
100,English,brown,royalblue,pink,Exactly one player hit all of his shots,none-none-none,none-none-none,21,F,2392,NA
100,English,seafoam,midnight,tan,Most of the players missed shots,none-none-half,none-none-half,22,T,4662,NA
100,English,midnight,purple,royalblue,Someone did better than Player C,none-all-all,all-all-none,23,T,3070,NA
100,English,purple,yellow,wheat,Player A shot perfectly,half-all-all,half-all-all,28,F,1895,NA
100,English,purple,tan,grey,Player B made no shots,half-half-all,half-half-all,1,F,2700,NA
100,English,pink,purple,midnight,Exactly one player hit some of his shots,none-half-half,half-none-half,0,F,9401,NA
100,English,tan,brown,midnight,Player C made no shots,none-none-all,none-none-all,3,F,2616,NA
