workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
250,English,focus,brown,yellow,midnight,Most of the players missed shots,none-none-none,none-none-none,11,2,7687,
250,English,focus,brown,yellow,lavender,No player hit <b>SOME</b> of his shots,none-none-all,none-all-none,10,1,4997,
250,English,focus,lightorange,seafoam,brown,We have a clear winner,half-all-all,half-all-all,13,2,5020,
250,English,focus,seafoam,pink,wheat,Player A tied with Player B,none-all-all,all-none-all,12,1,5874,
250,English,focus,pink,seafoam,purple,Player B placed second,none-half-all,half-all-none,15,1,5709,
250,English,focus,royalblue,tan,midnight,All the players are tied,none-none-all,none-none-all,14,1,4183,
250,English,focus,royalblue,lightorange,seafoam,Exactly one player hit <b>SOME</b> of his shots,none-half-all,none-all-half,17,1,8055,
250,English,focus,seafoam,pink,grey,No player hit <b>NONE</b> of his shots,none-half-all,none-half-all,16,1,9437,
250,English,focus,lightorange,lavender,royalblue,Player A shot perfectly,none-all-all,all-none-all,19,6,7565,
250,English,focus,purple,darkorange,seafoam,Exactly one player hit <b>ALL</b> of his shots,none-none-all,all-none-none,18,7,14022,
250,English,focus,wheat,pink,yellow,Player A was the star player of the round,most-none-all,most-none-all,-1,2,12026,yes
250,English,focus,lightblue,yellow,brown,Player A made none of his baskets,all-none-few,all-none-few,-3,1,25127,yes
250,English,focus,darkorange,pink,purple,Player C messed up,all-all-none,all-all-none,-2,7,10059,yes
251,English,only,wheat,royalblue,midnight,Most of the players missed shots,none-none-all,none-none-all,24,6,4682,
251,English,only,royalblue,tan,lavender,Every player hit all of his shots,half-half-half,half-half-half,25,1,4135,
251,English,only,tan,brown,royalblue,Player B shot perfectly,none-all-all,none-all-all,26,7,3983,
251,English,only,grey,lightorange,pink,No player hit only some of his shots,none-all-all,all-none-all,27,6,7996,
251,English,only,midnight,tan,purple,No player hit none of his shots,none-none-none,none-none-none,20,1,4340,
251,English,only,lavender,midnight,grey,Player C shot perfectly,none-all-all,none-all-all,21,7,4665,
251,English,only,grey,lightorange,midnight,Player B placed second,all-all-all,all-all-all,22,2,4511,
251,English,only,grey,purple,midnight,All the players are tied,none-half-half,half-half-none,23,1,4168,
251,English,only,tan,lavender,pink,Someone did better than Player A,none-half-all,all-none-half,28,1,4681,
251,English,only,midnight,purple,royalblue,Exactly one player hit all of his shots,none-all-all,none-all-all,1,1,6866,
251,English,only,darkorange,tan,wheat,Player B tied with Player C,none-half-half,half-none-half,0,1,8523,
251,English,only,purple,seafoam,lightblue,Every player hit none of his shots,none-all-all,all-all-none,3,1,7005,
251,English,only,purple,grey,wheat,Exactly one player hit only some of his shots,all-all-all,all-all-all,2,1,4952,
251,English,only,wheat,midnight,lightblue,Player C made no shots,half-all-all,all-all-half,5,1,6111,
251,English,only,lightorange,purple,yellow,Player A tied with Player B,none-all-all,all-all-none,4,7,4997,
251,English,only,grey,darkorange,lavender,Every player hit only some of his shots,all-all-all,all-all-all,7,1,4687,
251,English,only,yellow,grey,seafoam,Player A shot perfectly,none-half-half,none-half-half,6,1,3585,
251,English,only,tan,purple,royalblue,No player hit all of his shots,half-all-all,all-half-all,9,1,6698,
251,English,only,brown,purple,seafoam,We have a clear winner,none-half-half,half-none-half,8,1,8115,
251,English,only,lightorange,grey,darkorange,Someone did better than Player B,none-none-all,all-none-none,11,6,21246,
251,English,only,lavender,yellow,grey,Exactly one player hit none of his shots,none-half-all,none-half-all,10,6,10909,
251,English,only,royalblue,midnight,seafoam,Player B made no shots,none-all-all,all-all-none,13,1,4501,
251,English,only,lightorange,royalblue,wheat,Most of the players made shots,none-half-half,none-half-half,12,5,6246,
251,English,only,pink,lightorange,darkorange,We have a clear loser,half-half-half,half-half-half,15,1,4446,
251,English,only,lightorange,yellow,lightblue,Player C placed second,none-none-all,none-all-none,14,2,5304,
251,English,only,seafoam,royalblue,tan,Player A made no shots,half-all-all,half-all-all,17,1,5647,
251,English,only,purple,lightorange,brown,Player A tied with Player C,none-none-all,none-all-none,16,7,7707,
251,English,only,wheat,darkorange,brown,Someone did better than Player C,half-all-all,half-all-all,19,2,6429,
251,English,only,royalblue,wheat,tan,Player A placed second,half-half-all,all-half-half,18,1,4476,
251,English,only,lightblue,grey,lightorange,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7199,yes
251,English,only,royalblue,wheat,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,8858,yes
251,English,only,lightblue,royalblue,wheat,Player C messed up,all-all-none,all-all-none,-2,6,10370,yes
252,English,only,purple,pink,brown,Player A tied with Player B,none-none-half,half-none-none,24,1,3291,
252,English,only,tan,seafoam,pink,Player A placed second,none-all-all,none-all-all,25,7,8542,
252,English,only,purple,royalblue,yellow,Player C placed second,none-none-none,none-none-none,26,1,3216,
252,English,only,purple,lavender,tan,Every player hit all of his shots,none-none-all,none-all-none,27,1,3472,
252,English,only,royalblue,lightblue,wheat,Player B shot perfectly,none-half-all,all-half-none,20,1,2522,
252,English,only,tan,royalblue,yellow,Most of the players missed shots,none-none-half,none-half-none,21,7,8619,
252,English,only,lightorange,grey,wheat,No player hit none of his shots,none-none-none,none-none-none,22,1,9372,
252,English,only,tan,yellow,royalblue,Player C shot perfectly,half-half-all,half-all-half,23,1,3039,
252,English,only,lavender,yellow,midnight,Every player hit none of his shots,none-half-half,half-none-half,28,1,14720,
252,English,only,grey,lavender,wheat,Someone did better than Player B,none-none-none,none-none-none,1,1,6867,
252,English,only,royalblue,darkorange,lavender,We have a clear winner,half-all-all,all-half-all,0,1,4764,
252,English,only,darkorange,brown,purple,Player B tied with Player C,none-half-half,half-half-none,3,1,4840,
252,English,only,darkorange,seafoam,midnight,Player A tied with Player C,none-none-all,all-none-none,2,1,3488,
252,English,only,lavender,lightorange,darkorange,Player A made no shots,half-all-all,all-half-all,5,1,3307,
252,English,only,purple,grey,yellow,Every player hit only some of his shots,all-all-all,all-all-all,4,1,3907,
252,English,only,purple,yellow,lavender,Exactly one player hit all of his shots,none-none-half,none-half-none,7,1,4832,
252,English,only,pink,midnight,seafoam,We have a clear loser,half-half-all,half-all-half,6,1,7330,
252,English,only,lightorange,lightblue,wheat,Player A shot perfectly,all-all-all,all-all-all,9,7,3907,
252,English,only,darkorange,tan,grey,Exactly one player hit only some of his shots,all-all-all,all-all-all,8,1,3896,
252,English,only,seafoam,darkorange,grey,Player C made no shots,none-all-all,all-none-all,11,1,3315,
252,English,only,pink,lightblue,midnight,Most of the players made shots,half-all-all,all-all-half,10,7,6346,
252,English,only,brown,tan,purple,Player B placed second,none-half-all,half-none-all,13,1,12166,
252,English,only,lightblue,lightorange,pink,Exactly one player hit none of his shots,none-half-half,none-half-half,12,7,7699,
252,English,only,tan,lavender,royalblue,No player hit only some of his shots,none-half-half,half-half-none,15,7,6829,
252,English,only,lightorange,darkorange,purple,Someone did better than Player A,none-none-half,none-half-none,14,7,5324,
252,English,only,lightorange,royalblue,wheat,All the players are tied,half-half-all,half-all-half,17,1,3939,
252,English,only,darkorange,pink,lightblue,Player B made no shots,none-half-half,none-half-half,16,1,5975,
252,English,only,purple,lightorange,wheat,No player hit all of his shots,none-half-half,half-none-half,19,7,6964,
252,English,only,purple,darkorange,royalblue,Someone did better than Player C,half-all-all,half-all-all,18,1,5185,
252,English,only,tan,darkorange,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8125,yes
252,English,only,pink,purple,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,16738,yes
252,English,only,lightorange,royalblue,lightblue,Player C messed up,all-all-none,all-all-none,-2,7,23460,no
253,English,only,royalblue,brown,lightorange,Someone did better than Player C,none-none-half,half-none-none,24,7,5569,
253,English,only,royalblue,brown,lightblue,We have a clear winner,none-half-all,half-none-all,25,7,3027,
253,English,only,wheat,grey,pink,Player C shot perfectly,none-none-half,none-none-half,26,1,3478,
253,English,only,lightorange,purple,grey,Every player hit none of his shots,half-half-half,half-half-half,27,1,3557,
253,English,only,midnight,seafoam,purple,Exactly one player hit none of his shots,none-all-all,none-all-all,20,7,4617,
253,English,only,midnight,brown,wheat,Player B placed second,none-half-all,all-none-half,21,1,4009,
253,English,only,lightblue,wheat,darkorange,Player B tied with Player C,half-all-all,half-all-all,22,7,2715,
253,English,only,seafoam,lightorange,lightblue,Player A placed second,half-all-all,all-all-half,23,4,5444,
253,English,only,midnight,brown,lavender,Someone did better than Player B,half-all-all,all-all-half,28,1,3604,
253,English,only,yellow,purple,lavender,Player C made no shots,none-none-none,none-none-none,1,7,3261,
253,English,only,seafoam,pink,tan,Every player hit only some of his shots,none-none-none,none-none-none,0,1,4946,
253,English,only,tan,darkorange,yellow,Player B shot perfectly,none-half-all,none-half-all,3,1,2714,
253,English,only,lightorange,lightblue,brown,No player hit none of his shots,none-none-all,all-none-none,2,1,4051,
253,English,only,lightblue,yellow,lavender,Player A shot perfectly,none-none-all,none-none-all,5,1,2386,
253,English,only,seafoam,pink,purple,Player A tied with Player B,all-all-all,all-all-all,4,7,2886,
253,English,only,midnight,darkorange,yellow,Exactly one player hit only some of his shots,half-half-all,all-half-half,7,1,5257,
253,English,only,pink,lavender,purple,Player C placed second,half-all-all,all-all-half,6,1,2278,
253,English,only,royalblue,midnight,lightblue,Exactly one player hit all of his shots,none-none-half,none-none-half,9,1,4306,
253,English,only,lightorange,lavender,yellow,Player A tied with Player C,half-half-half,half-half-half,8,7,3947,
253,English,only,royalblue,grey,pink,Most of the players missed shots,none-none-none,none-none-none,11,7,3962,
253,English,only,lightblue,tan,yellow,No player hit only some of his shots,none-none-half,half-none-none,10,1,6599,
253,English,only,wheat,royalblue,seafoam,All the players are tied,half-half-half,half-half-half,13,7,2137,
253,English,only,royalblue,wheat,purple,Every player hit all of his shots,none-none-half,none-half-none,12,1,4321,
253,English,only,wheat,tan,darkorange,We have a clear loser,none-half-all,all-half-none,15,1,3213,
253,English,only,yellow,lavender,tan,Player A made no shots,all-all-all,all-all-all,14,1,3105,
253,English,only,grey,pink,lightblue,No player hit all of his shots,half-all-all,all-half-all,17,1,5132,
253,English,only,brown,yellow,purple,Most of the players made shots,none-half-all,half-all-none,16,1,4868,
253,English,only,wheat,royalblue,grey,Someone did better than Player A,half-half-half,half-half-half,19,1,2746,
253,English,only,purple,lightblue,royalblue,Player B made no shots,half-half-half,half-half-half,18,1,2827,
253,English,only,grey,lightblue,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,2,10124,no
253,English,only,darkorange,grey,wheat,Player A made none of his baskets,all-none-few,all-none-few,-3,1,15757,no
253,English,only,lightorange,lavender,seafoam,Player C messed up,all-all-none,all-all-none,-2,7,5600,yes
254,English,focus,lavender,grey,purple,Someone did better than Player C,none-all-all,all-all-none,24,7,3177,
254,English,focus,purple,lightblue,royalblue,Player B made no shots,half-half-all,all-half-half,25,1,3522,
254,English,focus,pink,brown,tan,Player C placed second,none-none-half,none-half-none,26,2,3852,
254,English,focus,wheat,yellow,darkorange,Exactly one player hit <b>NONE</b> of his shots,half-all-all,half-all-all,27,1,3978,
254,English,focus,lightorange,tan,brown,Player A shot perfectly,none-none-all,all-none-none,20,7,3354,
254,English,focus,pink,wheat,lightblue,Player B tied with Player C,none-none-none,none-none-none,21,5,2877,
254,English,focus,brown,tan,grey,Someone did better than Player A,half-all-all,all-all-half,22,2,4413,
254,English,focus,tan,purple,seafoam,Player A made no shots,none-none-none,none-none-none,23,6,3119,
254,English,focus,lightblue,brown,darkorange,Exactly one player hit <b>SOME</b> of his shots,none-none-all,all-none-none,28,1,10755,
254,English,focus,seafoam,lightblue,darkorange,Player A placed second,none-all-all,all-all-none,1,2,5864,
254,English,focus,midnight,wheat,lightorange,Player B placed second,none-all-all,none-all-all,0,2,8179,
254,English,focus,grey,seafoam,lavender,No player hit <b>ALL</b> of his shots,half-half-half,half-half-half,3,7,3608,
254,English,focus,pink,royalblue,tan,We have a clear winner,half-all-all,half-all-all,2,1,4655,
254,English,focus,tan,seafoam,wheat,No player hit <b>SOME</b> of his shots,half-all-all,all-half-all,5,3,6423,
254,English,focus,midnight,grey,lavender,We have a clear loser,half-half-all,half-half-all,4,1,3886,
254,English,focus,tan,lightorange,lavender,All the players are tied,none-half-half,none-half-half,7,1,4879,
254,English,focus,wheat,pink,purple,Most of the players missed shots,half-all-all,all-all-half,6,1,4891,
254,English,focus,royalblue,lightblue,brown,Every player hit <b>NONE</b> of his shots,none-all-all,none-all-all,9,1,3223,
254,English,focus,purple,brown,wheat,Player A tied with Player B,none-half-all,half-all-none,8,1,4412,
254,English,focus,seafoam,pink,midnight,Exactly one player hit <b>ALL</b> of his shots,half-half-half,half-half-half,11,1,4353,
254,English,focus,tan,wheat,brown,Player A tied with Player C,none-none-none,none-none-none,10,5,6044,
254,English,focus,tan,grey,seafoam,Player C made no shots,none-half-half,half-none-half,13,1,4068,
254,English,focus,royalblue,midnight,pink,Someone did better than Player B,half-all-all,all-half-all,12,6,6111,
254,English,focus,lightblue,purple,grey,Most of the players made shots,none-all-all,all-none-all,15,6,4967,
254,English,focus,lightorange,lightblue,darkorange,No player hit <b>NONE</b> of his shots,half-half-half,half-half-half,14,6,3429,
254,English,focus,royalblue,wheat,lavender,Every player hit <b>ALL</b> of his shots,half-half-all,half-half-all,17,1,5025,
254,English,focus,brown,wheat,lightblue,Every player hit <b>SOME</b> of his shots,half-half-all,all-half-half,16,5,4270,
254,English,focus,darkorange,lightorange,midnight,Player C shot perfectly,none-all-all,none-all-all,19,7,2206,
254,English,focus,seafoam,brown,lightblue,Player B shot perfectly,none-none-none,none-none-none,18,1,3193,
254,English,focus,purple,darkorange,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10702,yes
254,English,focus,lightorange,darkorange,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,12658,yes
254,English,focus,lightblue,midnight,darkorange,Player C messed up,all-all-none,all-all-none,-2,7,7406,yes
255,english,focus,brown,midnight,yellow,No player hit <b>ALL</b> of his shots,half-half-half,half-half-half,24,7,3840,
255,english,focus,pink,seafoam,lightblue,Someone did better than Player B,none-none-none,none-none-none,25,2,3420,
255,english,focus,midnight,lightblue,darkorange,Exactly one player hit <b>ALL</b> of his shots,none-all-all,all-all-none,26,2,5465,
255,english,focus,grey,darkorange,royalblue,Player A placed second,none-half-half,half-none-half,27,4,3563,
255,english,focus,lightblue,lightorange,wheat,Every player hit <b>ALL</b> of his shots,none-half-half,none-half-half,20,1,2927,
255,english,focus,grey,lightblue,yellow,Player A tied with Player C,half-half-all,all-half-half,21,1,5703,
255,english,focus,lightorange,pink,darkorange,We have a clear loser,all-all-all,all-all-all,22,2,7317,
255,english,focus,pink,darkorange,midnight,No player hit <b>SOME</b> of his shots,half-all-all,half-all-all,23,1,5287,
255,english,focus,yellow,royalblue,lightorange,All the players are tied,all-all-all,all-all-all,28,7,3507,
255,english,focus,wheat,brown,darkorange,Exactly one player hit <b>SOME</b> of his shots,all-all-all,all-all-all,1,1,7091,
255,english,focus,lightblue,royalblue,grey,Player C shot perfectly,half-all-all,all-half-all,0,7,4404,
255,english,focus,darkorange,yellow,midnight,Someone did better than Player A,half-all-all,all-half-all,3,3,9908,
255,english,focus,brown,lightblue,grey,Player B made no shots,none-none-half,none-none-half,2,7,3185,
255,english,focus,tan,royalblue,brown,Most of the players made shots,half-half-all,half-half-all,5,4,8963,
255,english,focus,lavender,brown,pink,Player B tied with Player C,none-none-none,none-none-none,4,7,5858,
255,english,focus,purple,wheat,seafoam,Most of the players missed shots,none-all-all,all-all-none,7,1,5716,
255,english,focus,purple,darkorange,yellow,Player A made no shots,half-half-half,half-half-half,6,1,4033,
255,english,focus,grey,wheat,seafoam,Every player hit <b>NONE</b> of his shots,half-half-half,half-half-half,9,1,4017,
255,english,focus,brown,seafoam,lavender,Someone did better than Player C,half-half-half,half-half-half,8,2,6329,
255,english,focus,royalblue,yellow,brown,Player C made no shots,none-none-none,none-none-none,11,7,7002,
255,english,focus,tan,yellow,pink,Player B placed second,none-none-all,none-none-all,10,4,5888,
255,english,focus,seafoam,lightblue,tan,Exactly one player hit <b>NONE</b> of his shots,half-half-all,half-half-all,13,1,5975,
255,english,focus,lightorange,pink,brown,Player B shot perfectly,none-none-all,all-none-none,12,1,3577,
255,english,focus,lightblue,midnight,pink,We have a clear winner,none-none-all,none-all-none,15,7,3353,
255,english,focus,lavender,wheat,grey,No player hit <b>NONE</b> of his shots,half-all-all,half-all-all,14,7,15708,
255,english,focus,yellow,pink,royalblue,Player C placed second,half-half-half,half-half-half,17,4,3613,
255,english,focus,yellow,grey,pink,Player A tied with Player B,none-none-none,none-none-none,16,7,6314,
255,english,focus,brown,darkorange,grey,Player A shot perfectly,half-half-half,half-half-half,19,1,4107,
255,english,focus,lightorange,darkorange,lavender,Every player hit <b>SOME</b> of his shots,none-all-all,all-none-all,18,1,6277,
255,english,focus,purple,brown,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,2,9002,yes
255,english,focus,grey,brown,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,9492,yes
255,english,focus,midnight,lavender,royalblue,Player C messed up,all-all-none,all-all-none,-2,7,6348,yes
256,English,only,tan,purple,midnight,Player C placed second,half-half-all,all-half-half,24,4,6955,
256,English,only,lightorange,purple,yellow,Every player hit none of his shots,none-half-all,all-half-none,25,1,6165,
256,English,only,grey,lightblue,tan,Player B placed second,half-half-all,half-half-all,26,4,7445,
256,English,only,lightorange,brown,pink,Player B made no shots,all-all-all,all-all-all,27,1,4264,
256,English,only,yellow,lavender,lightblue,Player A tied with Player C,all-all-all,all-all-all,20,4,10356,
256,English,only,brown,darkorange,lavender,Player C shot perfectly,none-half-half,half-half-none,21,1,5711,
256,English,only,pink,brown,darkorange,Someone did better than Player A,half-half-half,half-half-half,22,1,7277,
256,English,only,grey,royalblue,seafoam,Every player hit only some of his shots,none-none-half,none-none-half,23,1,7066,
256,English,only,purple,lightorange,lightblue,Player A shot perfectly,none-half-half,none-half-half,28,1,3522,
256,English,only,tan,lightorange,darkorange,Player A tied with Player B,half-half-half,half-half-half,1,7,11819,
256,English,only,purple,yellow,royalblue,Player B shot perfectly,none-half-half,half-half-none,0,1,10944,
256,English,only,grey,brown,yellow,Player B tied with Player C,none-none-all,all-none-none,3,7,5807,
256,English,only,seafoam,midnight,grey,Someone did better than Player C,none-half-all,all-half-none,2,6,14403,
256,English,only,yellow,darkorange,lightorange,We have a clear winner,none-none-none,none-none-none,5,1,5979,
256,English,only,wheat,royalblue,tan,Player A placed second,none-none-half,none-none-half,4,4,17395,
256,English,only,brown,darkorange,grey,We have a clear loser,none-none-half,half-none-none,7,1,5592,
256,English,only,wheat,lavender,tan,Player C made no shots,half-half-all,all-half-half,6,1,5801,
256,English,only,pink,royalblue,midnight,Player A made no shots,all-all-all,all-all-all,9,1,6859,
256,English,only,darkorange,pink,tan,No player hit none of his shots,half-all-all,all-half-all,8,5,14572,
256,English,only,midnight,tan,pink,Most of the players missed shots,none-none-half,half-none-none,11,5,9328,
256,English,only,midnight,darkorange,lightblue,All the players are tied,none-none-all,all-none-none,10,1,4332,
256,English,only,tan,wheat,brown,Every player hit all of his shots,none-none-half,none-half-none,13,1,4558,
256,English,only,midnight,lightblue,lightorange,Someone did better than Player B,none-all-all,all-none-all,12,4,7707,
256,English,only,tan,grey,royalblue,No player hit all of his shots,all-all-all,all-all-all,15,1,6163,
256,English,only,seafoam,midnight,lightorange,Most of the players made shots,half-half-half,half-half-half,14,5,11176,
256,English,only,royalblue,lightblue,lightorange,No player hit only some of his shots,none-none-none,none-none-none,17,6,13331,
256,English,only,midnight,pink,royalblue,Exactly one player hit none of his shots,half-half-half,half-half-half,16,1,5748,
256,English,only,pink,royalblue,darkorange,Exactly one player hit all of his shots,none-none-none,none-none-none,19,1,4060,
256,English,only,wheat,pink,royalblue,Exactly one player hit only some of his shots,half-half-half,half-half-half,18,1,10076,
256,English,only,lavender,seafoam,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,11240,yes
256,English,only,lavender,grey,yellow,Player A made none of his baskets,all-none-few,all-none-few,-3,1,13952,yes
256,English,only,lightorange,purple,royalblue,Player C messed up,all-all-none,all-all-none,-2,7,11555,yes
257,English,focus,lightblue,darkorange,royalblue,Player C shot perfectly,none-half-all,half-none-all,24,7,2846,
257,English,focus,grey,wheat,purple,No player hit <b>ALL</b> of his shots,none-none-half,half-none-none,25,7,4722,
257,English,focus,royalblue,lightblue,tan,Someone did better than Player C,all-all-all,all-all-all,26,1,2327,
257,English,focus,darkorange,brown,tan,Every player hit <b>SOME</b> of his shots,all-all-all,all-all-all,27,2,3415,
257,English,focus,purple,lavender,pink,Every player hit <b>ALL</b> of his shots,none-none-all,none-all-none,20,1,3559,
257,English,focus,darkorange,grey,yellow,Most of the players made shots,none-none-all,all-none-none,21,1,3031,
257,English,focus,lavender,brown,seafoam,Every player hit <b>NONE</b> of his shots,half-half-half,half-half-half,22,1,2486,
257,English,focus,lavender,yellow,lightorange,Player A tied with Player C,half-half-all,half-half-all,23,1,2854,
257,English,focus,grey,midnight,darkorange,Player A made no shots,half-half-half,half-half-half,28,1,2319,
257,English,focus,brown,grey,lavender,Player B tied with Player C,none-none-half,none-half-none,1,1,3662,
257,English,focus,seafoam,lavender,lightorange,Player A placed second,half-all-all,all-all-half,0,1,3733,
257,English,focus,lightblue,lavender,pink,Player B placed second,none-none-half,none-half-none,3,1,4034,
257,English,focus,tan,midnight,grey,Player C placed second,all-all-all,all-all-all,2,1,3373,
257,English,focus,grey,lavender,seafoam,Exactly one player hit <b>SOME</b> of his shots,half-all-all,all-half-all,5,3,3742,
257,English,focus,purple,seafoam,darkorange,Most of the players missed shots,none-all-all,all-all-none,4,1,2707,
257,English,focus,wheat,grey,brown,All the players are tied,all-all-all,all-all-all,7,7,2577,
257,English,focus,lightblue,royalblue,purple,Exactly one player hit <b>NONE</b> of his shots,none-none-half,none-half-none,6,1,3014,
257,English,focus,brown,darkorange,midnight,Player A shot perfectly,half-all-all,all-half-all,9,6,4479,
257,English,focus,lightorange,lavender,darkorange,No player hit <b>SOME</b> of his shots,none-none-none,none-none-none,8,3,4695,
257,English,focus,tan,darkorange,wheat,Player B shot perfectly,all-all-all,all-all-all,11,5,2447,
257,English,focus,tan,lightblue,grey,We have a clear winner,half-half-half,half-half-half,10,1,3494,
257,English,focus,purple,darkorange,wheat,Player A tied with Player B,none-none-all,none-none-all,13,5,3591,
257,English,focus,brown,tan,lavender,Player B made no shots,all-all-all,all-all-all,12,1,2462,
257,English,focus,seafoam,pink,brown,Player C made no shots,none-half-all,half-none-all,15,1,2702,
257,English,focus,lavender,darkorange,yellow,Someone did better than Player A,none-all-all,all-none-all,14,1,3824,
257,English,focus,brown,pink,tan,No player hit <b>NONE</b> of his shots,none-half-all,half-all-none,17,1,2862,
257,English,focus,pink,purple,midnight,Someone did better than Player B,half-half-all,all-half-half,16,5,3486,
257,English,focus,pink,yellow,midnight,We have a clear loser,half-half-all,half-half-all,19,1,3112,
257,English,focus,wheat,grey,midnight,Exactly one player hit <b>ALL</b> of his shots,none-none-none,none-none-none,18,1,2878,
257,English,focus,lightorange,pink,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,1,5327,yes
257,English,focus,pink,brown,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,7427,yes
257,English,focus,purple,wheat,yellow,Player C messed up,all-all-none,all-all-none,-2,7,7453,no
258,english,only,pink,lavender,lightorange,Player C placed second,half-all-all,all-half-all,24,1,7646,
258,english,only,grey,lightblue,purple,Player A tied with Player C,none-none-half,none-none-half,25,1,3240,
258,english,only,royalblue,tan,lavender,Exactly one player hit only some of his shots,all-all-all,all-all-all,26,1,3645,
258,english,only,darkorange,wheat,lightorange,All the players are tied,none-half-half,half-none-half,27,1,3077,
258,english,only,tan,lavender,lightorange,Player B placed second,half-all-all,all-half-all,20,1,3414,
258,english,only,royalblue,lightorange,pink,Player A tied with Player B,none-none-all,none-all-none,21,1,3078,
258,english,only,pink,brown,lavender,Every player hit only some of his shots,none-none-half,half-none-none,22,1,3808,
258,english,only,lavender,royalblue,seafoam,Player A placed second,half-all-all,half-all-all,23,1,4278,
258,english,only,royalblue,seafoam,wheat,Player B made no shots,none-half-half,half-none-half,28,7,3597,
258,english,only,darkorange,midnight,yellow,We have a clear winner,none-none-half,none-half-none,1,7,3814,
258,english,only,seafoam,lightorange,grey,We have a clear loser,none-all-all,all-all-none,0,7,4301,
258,english,only,royalblue,seafoam,grey,Exactly one player hit none of his shots,half-all-all,all-half-all,3,1,5143,
258,english,only,wheat,midnight,lightorange,Player B tied with Player C,half-half-all,all-half-half,2,7,5822,
258,english,only,pink,lightorange,grey,Most of the players made shots,all-all-all,all-all-all,5,7,3420,
258,english,only,royalblue,seafoam,midnight,Someone did better than Player B,none-half-half,half-none-half,4,7,13756,
258,english,only,yellow,pink,royalblue,Every player hit none of his shots,none-none-all,none-all-none,7,1,5283,
258,english,only,grey,lightorange,purple,No player hit only some of his shots,half-all-all,half-all-all,6,2,6906,
258,english,only,purple,yellow,lightblue,Player C made no shots,none-none-none,none-none-none,9,7,3032,
258,english,only,purple,lavender,pink,Player A shot perfectly,none-all-all,all-none-all,8,7,2818,
258,english,only,purple,seafoam,wheat,Exactly one player hit all of his shots,none-half-half,none-half-half,11,1,4296,
258,english,only,tan,darkorange,brown,No player hit none of his shots,none-half-all,half-all-none,10,1,6262,
258,english,only,lavender,tan,yellow,Someone did better than Player A,half-half-half,half-half-half,13,1,3923,
258,english,only,grey,pink,midnight,Player C shot perfectly,none-none-none,none-none-none,12,1,2770,
258,english,only,royalblue,darkorange,seafoam,Every player hit all of his shots,half-all-all,half-all-all,15,1,2684,
258,english,only,wheat,yellow,lightblue,No player hit all of his shots,none-half-all,half-none-all,14,1,4815,
258,english,only,wheat,lightorange,purple,Someone did better than Player C,half-all-all,all-all-half,17,7,4785,
258,english,only,midnight,yellow,royalblue,Most of the players missed shots,none-all-all,all-all-none,16,1,5017,
258,english,only,pink,seafoam,lavender,Player A made no shots,none-none-none,none-none-none,19,7,3271,
258,english,only,lavender,darkorange,royalblue,Player B shot perfectly,none-half-all,none-all-half,18,7,3386,
258,english,only,yellow,tan,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7805,yes
258,english,only,midnight,purple,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,1,13908,yes
258,english,only,seafoam,lightblue,midnight,Player C messed up,all-all-none,all-all-none,-2,7,6009,yes
259,English,focus,darkorange,tan,brown,Someone did better than Player B,half-half-all,all-half-half,24,7,5613,
259,English,focus,pink,midnight,purple,Player B tied with Player C,none-none-none,none-none-none,25,7,5654,
259,English,focus,seafoam,lightblue,yellow,No player hit <b>NONE</b> of his shots,none-half-all,none-half-all,26,1,10590,
259,English,focus,darkorange,grey,pink,Someone did better than Player A,none-none-none,none-none-none,27,1,3223,
259,English,focus,wheat,seafoam,lavender,Every player hit <b>SOME</b> of his shots,none-half-all,none-half-all,20,1,4497,
259,English,focus,lightorange,midnight,lavender,Every player hit <b>ALL</b> of his shots,none-all-all,all-none-all,21,1,4075,
259,English,focus,lavender,lightblue,seafoam,Exactly one player hit <b>ALL</b> of his shots,half-half-all,half-half-all,22,7,3513,
259,English,focus,lavender,brown,royalblue,Player A tied with Player C,half-half-all,half-half-all,23,1,4324,
259,English,focus,tan,yellow,lightorange,Player B placed second,none-none-none,none-none-none,28,1,3833,
259,English,focus,purple,grey,lightblue,Player A made no shots,half-half-half,half-half-half,1,1,7579,
259,English,focus,lightblue,wheat,midnight,Someone did better than Player C,half-half-all,half-half-all,0,1,5676,
259,English,focus,pink,yellow,seafoam,Player B made no shots,half-half-all,all-half-half,3,1,7777,
